init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
2.6000000000000005,0.5,0.6000000000000001,3.0,L0,7.84,2.42
2.6000000000000005,0.5,0.6000000000000001,3.0,L50,8.16,0.82
2.6000000000000005,0.5,0.6000000000000001,3.0,L100,8.4,0.54
2.6000000000000005,0.5,0.6000000000000001,3.5,L0,8.48,2.48
2.6000000000000005,0.5,0.6000000000000001,3.5,L50,8.08,0.78
2.6000000000000005,0.5,0.6000000000000001,3.5,L100,8.0,0.8
2.6000000000000005,0.5,0.6000000000000001,4.0,L0,9.84,1.16
2.6000000000000005,0.5,0.6000000000000001,4.0,L50,9.76,1.66
2.6000000000000005,0.5,0.6000000000000001,4.0,L100,8.08,1.1
2.6000000000000005,0.5,0.6000000000000001,4.5,L0,9.04,1.98
2.6000000000000005,0.5,0.6000000000000001,4.5,L50,8.8,1.44
2.6000000000000005,0.5,0.6000000000000001,4.5,L100,8.56,1.04
2.6000000000000005,0.5,0.6000000000000001,5.0,L0,8.72,1.94
2.6000000000000005,0.5,0.6000000000000001,5.0,L50,8.48,1.72
2.6000000000000005,0.5,0.6000000000000001,5.0,L100,8.48,0.72
2.6000000000000005,0.5,0.6500000000000001,1.0,L0,7.2,0.44
2.6000000000000005,0.5,0.6500000000000001,1.0,L50,6.64,0.16
2.6000000000000005,0.5,0.6500000000000001,1.0,L100,7.04,0.3
2.6000000000000005,0.5,0.6500000000000001,1.5,L0,7.36,1.22
2.6000000000000005,0.5,0.6500000000000001,1.5,L50,7.12,0.4
2.6000000000000005,0.5,0.6500000000000001,1.5,L100,7.04,0.24
2.6000000000000005,0.5,0.6500000000000001,2.0,L0,8.56,1.14
2.6000000000000005,0.5,0.6500000000000001,2.0,L50,7.84,0.66
2.6000000000000005,0.5,0.6500000000000001,2.0,L100,7.52,0.44
2.6000000000000005,0.5,0.6500000000000001,2.5,L0,8.4,1.56
2.6000000000000005,0.5,0.6500000000000001,2.5,L50,7.76,0.78
2.6000000000000005,0.5,0.6500000000000001,2.5,L100,7.28,0.58
2.6000000000000005,0.5,0.6500000000000001,3.0,L0,8.72,1.66
2.6000000000000005,0.5,0.6500000000000001,3.0,L50,8.24,1.1
2.6000000000000005,0.5,0.6500000000000001,3.0,L100,8.8,0.7
2.6000000000000005,0.5,0.6500000000000001,3.5,L0,8.88,1.08
2.6000000000000005,0.5,0.6500000000000001,3.5,L50,8.32,1.16
2.6000000000000005,0.5,0.6500000000000001,3.5,L100,8.56,0.9
2.6000000000000005,0.5,0.6500000000000001,4.0,L0,10.56,0.98
2.6000000000000005,0.5,0.6500000000000001,4.0,L50,7.92,1.96
2.6000000000000005,0.5,0.6500000000000001,4.0,L100,8.24,0.94
2.6000000000000005,0.5,0.6500000000000001,4.5,L0,10.32,1.66
2.6000000000000005,0.5,0.6500000000000001,4.5,L50,9.44,1.54
2.6000000000000005,0.5,0.6500000000000001,4.5,L100,7.92,1.0
2.6000000000000005,0.5,0.6500000000000001,5.0,L0,9.28,2.0
2.6000000000000005,0.5,0.6500000000000001,5.0,L50,8.56,1.22
2.6000000000000005,0.5,0.6500000000000001,5.0,L100,7.52,1.12
2.6000000000000005,0.5,0.7000000000000002,1.0,L0,6.88,0.28
2.6000000000000005,0.5,0.7000000000000002,1.0,L50,7.04,0.32
2.6000000000000005,0.5,0.7000000000000002,1.0,L100,7.04,0.24
2.6000000000000005,0.5,0.7000000000000002,1.5,L0,6.64,1.2
2.6000000000000005,0.5,0.7000000000000002,1.5,L50,7.36,0.28
2.6000000000000005,0.5,0.7000000000000002,1.5,L100,7.04,0.28
2.6000000000000005,0.5,0.7000000000000002,2.0,L0,7.92,1.34
2.6000000000000005,0.5,0.7000000000000002,2.0,L50,7.28,0.78
2.6000000000000005,0.5,0.7000000000000002,2.0,L100,7.04,0.26
2.6000000000000005,0.5,0.7000000000000002,2.5,L0,9.36,1.4
2.6000000000000005,0.5,0.7000000000000002,2.5,L50,8.56,0.38
2.6000000000000005,0.5,0.7000000000000002,2.5,L100,7.28,0.56
2.6000000000000005,0.5,0.7000000000000002,3.0,L0,9.36,1.3
2.6000000000000005,0.5,0.7000000000000002,3.0,L50,8.0,1.16
2.6000000000000005,0.5,0.7000000000000002,3.0,L100,8.0,0.54
2.6000000000000005,0.5,0.7000000000000002,3.5,L0,7.36,2.64
2.6000000000000005,0.5,0.7000000000000002,3.5,L50,8.0,1.38
2.6000000000000005,0.5,0.7000000000000002,3.5,L100,7.68,0.94
2.6000000000000005,0.5,0.7000000000000002,4.0,L0,9.36,1.42
2.6000000000000005,0.5,0.7000000000000002,4.0,L50,9.04,1.2
2.6000000000000005,0.5,0.7000000000000002,4.0,L100,8.0,1.1
2.6000000000000005,0.5,0.7000000000000002,4.5,L0,8.24,2.42
2.6000000000000005,0.5,0.7000000000000002,4.5,L50,8.56,1.6
2.6000000000000005,0.5,0.7000000000000002,4.5,L100,9.76,0.86
2.6000000000000005,0.5,0.7000000000000002,5.0,L0,10.0,1.84
2.6000000000000005,0.5,0.7000000000000002,5.0,L50,10.4,1.24
2.6000000000000005,0.5,0.7000000000000002,5.0,L100,10.0,0.66
2.6000000000000005,0.5,0.7500000000000002,1.0,L0,7.52,0.54
2.6000000000000005,0.5,0.7500000000000002,1.0,L50,7.68,0.4
2.6000000000000005,0.5,0.7500000000000002,1.0,L100,7.04,0.26
2.6000000000000005,0.5,0.7500000000000002,1.5,L0,7.68,1.18
2.6000000000000005,0.5,0.7500000000000002,1.5,L50,7.28,0.38
2.6000000000000005,0.5,0.7500000000000002,1.5,L100,7.28,0.42
2.6000000000000005,0.5,0.7500000000000002,2.0,L0,8.32,1.78
2.6000000000000005,0.5,0.7500000000000002,2.0,L50,7.52,0.76
2.6000000000000005,0.5,0.7500000000000002,2.0,L100,7.76,0.38
2.6000000000000005,0.5,0.7500000000000002,2.5,L0,8.4,1.62
2.6000000000000005,0.5,0.7500000000000002,2.5,L50,8.08,1.12
2.6000000000000005,0.5,0.7500000000000002,2.5,L100,7.36,0.46
2.6000000000000005,0.5,0.7500000000000002,3.0,L0,9.12,1.8
2.6000000000000005,0.5,0.7500000000000002,3.0,L50,8.16,1.14
2.6000000000000005,0.5,0.7500000000000002,3.0,L100,7.6,0.68
2.6000000000000005,0.5,0.7500000000000002,3.5,L0,9.04,1.46
2.6000000000000005,0.5,0.7500000000000002,3.5,L50,7.44,1.54
2.6000000000000005,0.5,0.7500000000000002,3.5,L100,7.6,0.88
2.6000000000000005,0.5,0.7500000000000002,4.0,L0,10.16,1.5
2.6000000000000005,0.5,0.7500000000000002,4.0,L50,8.24,1.26
2.6000000000000005,0.5,0.7500000000000002,4.0,L100,8.16,1.04
2.6000000000000005,0.5,0.7500000000000002,4.5,L0,8.96,1.66
2.6000000000000005,0.5,0.7500000000000002,4.5,L50,10.72,1.58
2.6000000000000005,0.5,0.7500000000000002,4.5,L100,10.08,1.0
2.6000000000000005,0.5,0.7500000000000002,5.0,L0,10.32,1.86
2.6000000000000005,0.5,0.7500000000000002,5.0,L50,10.4,1.56
2.6000000000000005,0.5,0.7500000000000002,5.0,L100,9.92,0.98
2.6000000000000005,0.5,0.8000000000000003,1.0,L0,7.44,0.54
2.6000000000000005,0.5,0.8000000000000003,1.0,L50,6.8,0.22
2.6000000000000005,0.5,0.8000000000000003,1.0,L100,6.72,0.22
2.6000000000000005,0.5,0.8000000000000003,1.5,L0,8.16,0.96
2.6000000000000005,0.5,0.8000000000000003,1.5,L50,7.52,0.4
2.6000000000000005,0.5,0.8000000000000003,1.5,L100,7.2,0.28
2.6000000000000005,0.5,0.8000000000000003,2.0,L0,7.68,1.6
2.6000000000000005,0.5,0.8000000000000003,2.0,L50,7.68,0.54
2.6000000000000005,0.5,0.8000000000000003,2.0,L100,7.36,0.34
2.6000000000000005,0.5,0.8000000000000003,2.5,L0,8.96,1.86
2.6000000000000005,0.5,0.8000000000000003,2.5,L50,7.36,0.9
2.6000000000000005,0.5,0.8000000000000003,2.5,L100,7.2,0.4
2.6000000000000005,0.5,0.8000000000000003,3.0,L0,8.24,1.98
2.6000000000000005,0.5,0.8000000000000003,3.0,L50,7.76,1.12
2.6000000000000005,0.5,0.8000000000000003,3.0,L100,7.68,0.82
2.6000000000000005,0.5,0.8000000000000003,3.5,L0,8.88,1.8
2.6000000000000005,0.5,0.8000000000000003,3.5,L50,8.88,1.02
2.6000000000000005,0.5,0.8000000000000003,3.5,L100,8.72,0.72
2.6000000000000005,0.5,0.8000000000000003,4.0,L0,8.8,1.82
2.6000000000000005,0.5,0.8000000000000003,4.0,L50,9.84,1.3
2.6000000000000005,0.5,0.8000000000000003,4.0,L100,8.16,1.12
2.6000000000000005,0.5,0.8000000000000003,4.5,L0,12.16,1.34
2.6000000000000005,0.5,0.8000000000000003,4.5,L50,9.76,1.24
2.6000000000000005,0.5,0.8000000000000003,4.5,L100,9.76,1.3
2.6000000000000005,0.5,0.8000000000000003,5.0,L0,9.12,2.0
2.6000000000000005,0.5,0.8000000000000003,5.0,L50,8.8,1.14
2.6000000000000005,0.5,0.8000000000000003,5.0,L100,9.44,0.74
2.6000000000000005,1.0,0.5,1.0,L0,7.52,0.36
2.6000000000000005,1.0,0.5,1.0,L50,7.12,0.34
2.6000000000000005,1.0,0.5,1.0,L100,6.88,0.26
2.6000000000000005,1.0,0.5,1.5,L0,8.0,0.88
2.6000000000000005,1.0,0.5,1.5,L50,7.28,0.44
2.6000000000000005,1.0,0.5,1.5,L100,7.44,0.32
2.6000000000000005,1.0,0.5,2.0,L0,8.32,1.02
2.6000000000000005,1.0,0.5,2.0,L50,8.4,0.84
2.6000000000000005,1.0,0.5,2.0,L100,7.6,0.46
2.6000000000000005,1.0,0.5,2.5,L0,8.4,1.96
2.6000000000000005,1.0,0.5,2.5,L50,7.68,0.7
2.6000000000000005,1.0,0.5,2.5,L100,8.08,0.42
2.6000000000000005,1.0,0.5,3.0,L0,9.28,1.2
2.6000000000000005,1.0,0.5,3.0,L50,8.4,1.32
2.6000000000000005,1.0,0.5,3.0,L100,7.92,0.6
2.6000000000000005,1.0,0.5,3.5,L0,9.12,1.86
2.6000000000000005,1.0,0.5,3.5,L50,9.04,1.22
2.6000000000000005,1.0,0.5,3.5,L100,8.72,0.94
2.6000000000000005,1.0,0.5,4.0,L0,9.12,1.56
2.6000000000000005,1.0,0.5,4.0,L50,8.8,1.66
2.6000000000000005,1.0,0.5,4.0,L100,8.48,0.72
2.6000000000000005,1.0,0.5,4.5,L0,9.44,1.5
2.6000000000000005,1.0,0.5,4.5,L50,10.0,1.66
2.6000000000000005,1.0,0.5,4.5,L100,9.28,1.02
2.6000000000000005,1.0,0.5,5.0,L0,9.76,1.5
2.6000000000000005,1.0,0.5,5.0,L50,10.08,1.14
2.6000000000000005,1.0,0.5,5.0,L100,8.08,1.0
2.6000000000000005,1.0,0.55,1.0,L0,7.12,0.5
2.6000000000000005,1.0,0.55,1.0,L50,6.48,0.12
2.6000000000000005,1.0,0.55,1.0,L100,7.12,0.3
2.6000000000000005,1.0,0.55,1.5,L0,7.28,0.88
2.6000000000000005,1.0,0.55,1.5,L50,7.36,0.44
2.6000000000000005,1.0,0.55,1.5,L100,6.96,0.28
2.6000000000000005,1.0,0.55,2.0,L0,8.08,1.8
2.6000000000000005,1.0,0.55,2.0,L50,8.88,0.6
2.6000000000000005,1.0,0.55,2.0,L100,7.52,0.2
2.6000000000000005,1.0,0.55,2.5,L0,7.92,1.6
2.6000000000000005,1.0,0.55,2.5,L50,7.6,0.8
2.6000000000000005,1.0,0.55,2.5,L100,7.68,0.38
2.6000000000000005,1.0,0.55,3.0,L0,7.76,2.22
2.6000000000000005,1.0,0.55,3.0,L50,8.64,0.7
2.6000000000000005,1.0,0.55,3.0,L100,8.48,0.58
2.6000000000000005,1.0,0.55,3.5,L0,9.84,1.38
2.6000000000000005,1.0,0.55,3.5,L50,8.4,1.1
2.6000000000000005,1.0,0.55,3.5,L100,8.08,0.76
2.6000000000000005,1.0,0.55,4.0,L0,9.44,1.4
2.6000000000000005,1.0,0.55,4.0,L50,9.12,1.26
2.6000000000000005,1.0,0.55,4.0,L100,8.96,0.94
2.6000000000000005,1.0,0.55,4.5,L0,8.16,2.26
2.6000000000000005,1.0,0.55,4.5,L50,9.12,1.6
2.6000000000000005,1.0,0.55,4.5,L100,8.56,0.92
2.6000000000000005,1.0,0.55,5.0,L0,9.44,1.78
2.6000000000000005,1.0,0.55,5.0,L50,8.24,1.68
2.6000000000000005,1.0,0.55,5.0,L100,8.4,1.46
2.6000000000000005,1.0,0.6000000000000001,1.0,L0,6.8,0.4
2.6000000000000005,1.0,0.6000000000000001,1.0,L50,7.04,0.26
2.6000000000000005,1.0,0.6000000000000001,1.0,L100,7.2,0.32
2.6000000000000005,1.0,0.6000000000000001,1.5,L0,7.6,1.24
2.6000000000000005,1.0,0.6000000000000001,1.5,L50,6.88,0.32
2.6000000000000005,1.0,0.6000000000000001,1.5,L100,6.72,0.22
2.6000000000000005,1.0,0.6000000000000001,2.0,L0,8.08,1.56
2.6000000000000005,1.0,0.6000000000000001,2.0,L50,7.84,0.66
2.6000000000000005,1.0,0.6000000000000001,2.0,L100,7.76,0.44
2.6000000000000005,1.0,0.6000000000000001,2.5,L0,8.88,1.6
2.6000000000000005,1.0,0.6000000000000001,2.5,L50,8.24,0.68
2.6000000000000005,1.0,0.6000000000000001,2.5,L100,7.52,0.52
2.6000000000000005,1.0,0.6000000000000001,3.0,L0,8.72,1.84
2.6000000000000005,1.0,0.6000000000000001,3.0,L50,8.56,0.98
2.6000000000000005,1.0,0.6000000000000001,3.0,L100,7.36,0.64
2.6000000000000005,1.0,0.6000000000000001,3.5,L0,9.04,1.92
2.6000000000000005,1.0,0.6000000000000001,3.5,L50,8.16,1.22
2.6000000000000005,1.0,0.6000000000000001,3.5,L100,8.88,0.66
2.6000000000000005,1.0,0.6000000000000001,4.0,L0,8.08,1.76
2.6000000000000005,1.0,0.6000000000000001,4.0,L50,8.8,1.4
2.6000000000000005,1.0,0.6000000000000001,4.0,L100,8.32,0.96
2.6000000000000005,1.0,0.6000000000000001,4.5,L0,8.72,2.02
2.6000000000000005,1.0,0.6000000000000001,4.5,L50,8.64,1.24
2.6000000000000005,1.0,0.6000000000000001,4.5,L100,9.12,0.6
2.6000000000000005,1.0,0.6000000000000001,5.0,L0,8.64,1.86
2.6000000000000005,1.0,0.6000000000000001,5.0,L50,7.84,2.02
2.6000000000000005,1.0,0.6000000000000001,5.0,L100,8.08,1.44
2.6000000000000005,1.0,0.6500000000000001,1.0,L0,7.2,0.46
2.6000000000000005,1.0,0.6500000000000001,1.0,L50,7.2,0.32
2.6000000000000005,1.0,0.6500000000000001,1.0,L100,6.8,0.24
2.6000000000000005,1.0,0.6500000000000001,1.5,L0,7.12,1.2
2.6000000000000005,1.0,0.6500000000000001,1.5,L50,7.28,0.38
2.6000000000000005,1.0,0.6500000000000001,1.5,L100,7.2,0.38
2.6000000000000005,1.0,0.6500000000000001,2.0,L0,7.44,1.22
2.6000000000000005,1.0,0.6500000000000001,2.0,L50,7.2,0.48
2.6000000000000005,1.0,0.6500000000000001,2.0,L100,6.72,0.4
2.6000000000000005,1.0,0.6500000000000001,2.5,L0,9.28,1.28
2.6000000000000005,1.0,0.6500000000000001,2.5,L50,7.44,1.06
2.6000000000000005,1.0,0.6500000000000001,2.5,L100,7.68,0.38
2.6000000000000005,1.0,0.6500000000000001,3.0,L0,9.12,1.9
2.6000000000000005,1.0,0.6500000000000001,3.0,L50,9.04,0.88
2.6000000000000005,1.0,0.6500000000000001,3.0,L100,7.2,0.76
2.6000000000000005,1.0,0.6500000000000001,3.5,L0,10.32,1.42
2.6000000000000005,1.0,0.6500000000000001,3.5,L50,9.04,1.1
2.6000000000000005,1.0,0.6500000000000001,3.5,L100,7.76,0.84
2.6000000000000005,1.0,0.6500000000000001,4.0,L0,9.68,1.36
2.6000000000000005,1.0,0.6500000000000001,4.0,L50,8.72,1.26
2.6000000000000005,1.0,0.6500000000000001,4.0,L100,8.88,0.9
2.6000000000000005,1.0,0.6500000000000001,4.5,L0,10.16,1.26
2.6000000000000005,1.0,0.6500000000000001,4.5,L50,8.16,1.32
2.6000000000000005,1.0,0.6500000000000001,4.5,L100,8.72,0.8
2.6000000000000005,1.0,0.6500000000000001,5.0,L0,8.72,2.54
2.6000000000000005,1.0,0.6500000000000001,5.0,L50,9.36,1.2
2.6000000000000005,1.0,0.6500000000000001,5.0,L100,8.08,1.0
2.6000000000000005,1.0,0.7000000000000002,1.0,L0,7.12,0.32
2.6000000000000005,1.0,0.7000000000000002,1.0,L50,6.88,0.22
2.6000000000000005,1.0,0.7000000000000002,1.0,L100,7.2,0.32
2.6000000000000005,1.0,0.7000000000000002,1.5,L0,7.68,1.06
2.6000000000000005,1.0,0.7000000000000002,1.5,L50,7.2,0.36
2.6000000000000005,1.0,0.7000000000000002,1.5,L100,7.2,0.28
2.6000000000000005,1.0,0.7000000000000002,2.0,L0,7.84,1.1
2.6000000000000005,1.0,0.7000000000000002,2.0,L50,7.52,0.74
2.6000000000000005,1.0,0.7000000000000002,2.0,L100,6.64,0.46
2.6000000000000005,1.0,0.7000000000000002,2.5,L0,7.36,2.4
2.6000000000000005,1.0,0.7000000000000002,2.5,L50,8.4,0.86
2.6000000000000005,1.0,0.7000000000000002,2.5,L100,8.08,0.44
2.6000000000000005,1.0,0.7000000000000002,3.0,L0,7.68,1.48
2.6000000000000005,1.0,0.7000000000000002,3.0,L50,8.8,0.78
2.6000000000000005,1.0,0.7000000000000002,3.0,L100,7.92,0.56
2.6000000000000005,1.0,0.7000000000000002,3.5,L0,8.32,1.66
2.6000000000000005,1.0,0.7000000000000002,3.5,L50,8.24,1.18
2.6000000000000005,1.0,0.7000000000000002,3.5,L100,7.92,0.78
2.6000000000000005,1.0,0.7000000000000002,4.0,L0,8.4,1.78
2.6000000000000005,1.0,0.7000000000000002,4.0,L50,8.48,1.2
2.6000000000000005,1.0,0.7000000000000002,4.0,L100,8.56,0.8
2.6000000000000005,1.0,0.7000000000000002,4.5,L0,9.68,2.0
2.6000000000000005,1.0,0.7000000000000002,4.5,L50,9.76,1.4
2.6000000000000005,1.0,0.7000000000000002,4.5,L100,7.68,0.9
2.6000000000000005,1.0,0.7000000000000002,5.0,L0,9.84,1.92
2.6000000000000005,1.0,0.7000000000000002,5.0,L50,8.64,1.32
2.6000000000000005,1.0,0.7000000000000002,5.0,L100,8.16,1.16
2.6000000000000005,1.0,0.7500000000000002,1.0,L0,7.2,0.64
2.6000000000000005,1.0,0.7500000000000002,1.0,L50,6.8,0.22
2.6000000000000005,1.0,0.7500000000000002,1.0,L100,6.64,0.16
2.6000000000000005,1.0,0.7500000000000002,1.5,L0,7.68,0.98
2.6000000000000005,1.0,0.7500000000000002,1.5,L50,7.12,0.34
2.6000000000000005,1.0,0.7500000000000002,1.5,L100,6.72,0.24
2.6000000000000005,1.0,0.7500000000000002,2.0,L0,7.84,1.32
2.6000000000000005,1.0,0.7500000000000002,2.0,L50,7.52,0.74
2.6000000000000005,1.0,0.7500000000000002,2.0,L100,7.68,0.48
2.6000000000000005,1.0,0.7500000000000002,2.5,L0,7.68,1.72
2.6000000000000005,1.0,0.7500000000000002,2.5,L50,8.0,0.86
2.6000000000000005,1.0,0.7500000000000002,2.5,L100,7.84,0.36
2.6000000000000005,1.0,0.7500000000000002,3.0,L0,9.04,2.32
2.6000000000000005,1.0,0.7500000000000002,3.0,L50,8.0,0.9
2.6000000000000005,1.0,0.7500000000000002,3.0,L100,8.08,0.58
2.6000000000000005,1.0,0.7500000000000002,3.5,L0,8.08,2.18
2.6000000000000005,1.0,0.7500000000000002,3.5,L50,8.16,1.44
2.6000000000000005,1.0,0.7500000000000002,3.5,L100,7.84,0.76
2.6000000000000005,1.0,0.7500000000000002,4.0,L0,7.92,2.76
2.6000000000000005,1.0,0.7500000000000002,4.0,L50,8.4,1.92
2.6000000000000005,1.0,0.7500000000000002,4.0,L100,8.88,0.96
2.6000000000000005,1.0,0.7500000000000002,4.5,L0,9.28,2.14
2.6000000000000005,1.0,0.7500000000000002,4.5,L50,8.72,1.52
2.6000000000000005,1.0,0.7500000000000002,4.5,L100,8.24,0.94
2.6000000000000005,1.0,0.7500000000000002,5.0,L0,9.68,2.26
2.6000000000000005,1.0,0.7500000000000002,5.0,L50,10.0,1.46
2.6000000000000005,1.0,0.7500000000000002,5.0,L100,8.16,1.44
2.6000000000000005,1.0,0.8000000000000003,1.0,L0,7.52,0.38
2.6000000000000005,1.0,0.8000000000000003,1.0,L50,6.96,0.24
2.6000000000000005,1.0,0.8000000000000003,1.0,L100,6.88,0.22
2.6000000000000005,1.0,0.8000000000000003,1.5,L0,7.28,1.12
2.6000000000000005,1.0,0.8000000000000003,1.5,L50,7.52,0.52
2.6000000000000005,1.0,0.8000000000000003,1.5,L100,7.04,0.24
2.6000000000000005,1.0,0.8000000000000003,2.0,L0,8.56,1.08
2.6000000000000005,1.0,0.8000000000000003,2.0,L50,7.76,0.76
2.6000000000000005,1.0,0.8000000000000003,2.0,L100,7.2,0.44
2.6000000000000005,1.0,0.8000000000000003,2.5,L0,8.64,1.5
2.6000000000000005,1.0,0.8000000000000003,2.5,L50,8.48,0.7
2.6000000000000005,1.0,0.8000000000000003,2.5,L100,8.0,0.54
2.6000000000000005,1.0,0.8000000000000003,3.0,L0,8.24,1.82
2.6000000000000005,1.0,0.8000000000000003,3.0,L50,8.0,0.88
2.6000000000000005,1.0,0.8000000000000003,3.0,L100,7.84,0.8
2.6000000000000005,1.0,0.8000000000000003,3.5,L0,8.96,1.96
2.6000000000000005,1.0,0.8000000000000003,3.5,L50,8.48,1.24
2.6000000000000005,1.0,0.8000000000000003,3.5,L100,8.32,1.26
2.6000000000000005,1.0,0.8000000000000003,4.0,L0,8.88,2.56
2.6000000000000005,1.0,0.8000000000000003,4.0,L50,7.84,1.48
2.6000000000000005,1.0,0.8000000000000003,4.0,L100,8.4,0.8
2.6000000000000005,1.0,0.8000000000000003,4.5,L0,10.0,1.8
2.6000000000000005,1.0,0.8000000000000003,4.5,L50,9.12,1.66
2.6000000000000005,1.0,0.8000000000000003,4.5,L100,8.24,0.8
2.6000000000000005,1.0,0.8000000000000003,5.0,L0,9.28,2.06
2.6000000000000005,1.0,0.8000000000000003,5.0,L50,9.12,1.48
2.6000000000000005,1.0,0.8000000000000003,5.0,L100,8.88,1.26
2.6000000000000005,1.5,0.5,1.0,L0,7.36,0.76
2.6000000000000005,1.5,0.5,1.0,L50,6.72,0.2
2.6000000000000005,1.5,0.5,1.0,L100,6.88,0.22
2.6000000000000005,1.5,0.5,1.5,L0,7.36,1.1
2.6000000000000005,1.5,0.5,1.5,L50,7.28,0.32
2.6000000000000005,1.5,0.5,1.5,L100,7.04,0.34
2.6000000000000005,1.5,0.5,2.0,L0,7.84,1.2
2.6000000000000005,1.5,0.5,2.0,L50,7.04,0.62
2.6000000000000005,1.5,0.5,2.0,L100,7.28,0.42
2.6000000000000005,1.5,0.5,2.5,L0,8.48,1.9
2.6000000000000005,1.5,0.5,2.5,L50,8.0,1.14
2.6000000000000005,1.5,0.5,2.5,L100,7.52,0.44
2.6000000000000005,1.5,0.5,3.0,L0,9.28,1.52
2.6000000000000005,1.5,0.5,3.0,L50,8.32,1.08
2.6000000000000005,1.5,0.5,3.0,L100,8.08,0.86
2.6000000000000005,1.5,0.5,3.5,L0,8.8,1.62
2.6000000000000005,1.5,0.5,3.5,L50,9.12,1.16
2.6000000000000005,1.5,0.5,3.5,L100,7.92,0.86
2.6000000000000005,1.5,0.5,4.0,L0,9.04,1.74
2.6000000000000005,1.5,0.5,4.0,L50,8.96,1.38
2.6000000000000005,1.5,0.5,4.0,L100,8.24,1.06
2.6000000000000005,1.5,0.5,4.5,L0,9.28,1.88
2.6000000000000005,1.5,0.5,4.5,L50,9.12,1.12
2.6000000000000005,1.5,0.5,4.5,L100,7.92,1.68
2.6000000000000005,1.5,0.5,5.0,L0,8.72,2.2
2.6000000000000005,1.5,0.5,5.0,L50,8.72,1.78
2.6000000000000005,1.5,0.5,5.0,L100,8.64,1.1
2.6000000000000005,1.5,0.55,1.0,L0,7.12,0.72
2.6000000000000005,1.5,0.55,1.0,L50,6.88,0.24
2.6000000000000005,1.5,0.55,1.0,L100,7.28,0.36
2.6000000000000005,1.5,0.55,1.5,L0,7.76,1.16
2.6000000000000005,1.5,0.55,1.5,L50,6.88,0.34
2.6000000000000005,1.5,0.55,1.5,L100,6.72,0.28
2.6000000000000005,1.5,0.55,2.0,L0,8.24,1.16
2.6000000000000005,1.5,0.55,2.0,L50,7.52,0.82
2.6000000000000005,1.5,0.55,2.0,L100,7.84,0.38
2.6000000000000005,1.5,0.55,2.5,L0,8.64,1.34
2.6000000000000005,1.5,0.55,2.5,L50,7.76,0.88
2.6000000000000005,1.5,0.55,2.5,L100,7.68,0.68
2.6000000000000005,1.5,0.55,3.0,L0,7.84,2.52
2.6000000000000005,1.5,0.55,3.0,L50,7.92,1.16
2.6000000000000005,1.5,0.55,3.0,L100,7.92,0.6
2.6000000000000005,1.5,0.55,3.5,L0,8.16,1.92
2.6000000000000005,1.5,0.55,3.5,L50,8.24,1.14
2.6000000000000005,1.5,0.55,3.5,L100,8.4,0.76
2.6000000000000005,1.5,0.55,4.0,L0,8.88,1.32
2.6000000000000005,1.5,0.55,4.0,L50,8.24,1.68
2.6000000000000005,1.5,0.55,4.0,L100,10.72,0.66
2.6000000000000005,1.5,0.55,4.5,L0,8.8,1.48
2.6000000000000005,1.5,0.55,4.5,L50,7.92,1.68
2.6000000000000005,1.5,0.55,4.5,L100,8.48,1.08
2.6000000000000005,1.5,0.55,5.0,L0,9.6,2.04
2.6000000000000005,1.5,0.55,5.0,L50,8.64,1.7
2.6000000000000005,1.5,0.55,5.0,L100,8.08,1.52
2.6000000000000005,1.5,0.6000000000000001,1.0,L0,7.28,0.62
2.6000000000000005,1.5,0.6000000000000001,1.0,L50,6.96,0.26
2.6000000000000005,1.5,0.6000000000000001,1.0,L100,6.96,0.24
2.6000000000000005,1.5,0.6000000000000001,1.5,L0,8.08,1.04
2.6000000000000005,1.5,0.6000000000000001,1.5,L50,7.36,0.4
2.6000000000000005,1.5,0.6000000000000001,1.5,L100,7.12,0.3
2.6000000000000005,1.5,0.6000000000000001,2.0,L0,8.0,1.58
2.6000000000000005,1.5,0.6000000000000001,2.0,L50,7.52,0.7
2.6000000000000005,1.5,0.6000000000000001,2.0,L100,7.68,0.48
2.6000000000000005,1.5,0.6000000000000001,2.5,L0,8.4,1.48
2.6000000000000005,1.5,0.6000000000000001,2.5,L50,7.76,0.68
2.6000000000000005,1.5,0.6000000000000001,2.5,L100,7.6,0.7
2.6000000000000005,1.5,0.6000000000000001,3.0,L0,8.56,1.8
2.6000000000000005,1.5,0.6000000000000001,3.0,L50,7.76,1.0
2.6000000000000005,1.5,0.6000000000000001,3.0,L100,8.4,0.86
2.6000000000000005,1.5,0.6000000000000001,3.5,L0,8.24,2.06
2.6000000000000005,1.5,0.6000000000000001,3.5,L50,8.16,1.28
2.6000000000000005,1.5,0.6000000000000001,3.5,L100,7.92,0.78
2.6000000000000005,1.5,0.6000000000000001,4.0,L0,7.84,2.06
2.6000000000000005,1.5,0.6000000000000001,4.0,L50,9.28,1.06
2.6000000000000005,1.5,0.6000000000000001,4.0,L100,8.48,0.92
2.6000000000000005,1.5,0.6000000000000001,4.5,L0,9.12,1.58
2.6000000000000005,1.5,0.6000000000000001,4.5,L50,9.52,0.96
2.6000000000000005,1.5,0.6000000000000001,4.5,L100,9.2,0.92
2.6000000000000005,1.5,0.6000000000000001,5.0,L0,9.68,1.54
