init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,0.5,0.8,3.5,L0,3.88,0.1
1.0,0.5,0.8,3.5,L50,2.24,0.22
1.0,0.5,0.8,3.5,L100,1.66,0.48
1.0,0.5,0.8,4.0,L0,3.96,0.16
1.0,0.5,0.8,4.0,L50,3.58,0.16
1.0,0.5,0.8,4.0,L100,3.48,0.24
1.0,0.5,0.8,4.5,L0,4.44,0.18
1.0,0.5,0.8,4.5,L50,3.38,0.26
1.0,0.5,0.8,4.5,L100,4.22,0.28
1.0,0.5,0.8,5.0,L0,4.78,0.08
1.0,0.5,0.8,5.0,L50,4.4,0.14
1.0,0.5,0.8,5.0,L100,3.38,0.26
1.0,0.5,0.8,5.5,L0,5.92,0.28
1.0,0.5,0.8,5.5,L50,2.7,0.16
1.0,0.5,0.8,5.5,L100,3.28,0.12
1.0,0.5,0.8,6.0,L0,3.9,0.18
1.0,0.5,0.8,6.0,L50,6.12,0.54
1.0,0.5,0.8,6.0,L100,3.7,0.36
1.0,0.5,0.8,6.5,L0,5.88,0.26
1.0,0.5,0.8,6.5,L50,3.82,0.32
1.0,0.5,0.8,6.5,L100,3.9,0.2
1.0,0.5,0.8,7.0,L0,6.36,0.26
1.0,0.5,0.8,7.0,L50,3.66,0.14
1.0,0.5,0.8,7.0,L100,3.12,0.1
1.0,0.5,0.8,7.5,L0,7.36,0.42
1.0,0.5,0.8,7.5,L50,6.08,0.38
1.0,0.5,0.8,7.5,L100,3.72,0.2
1.0,0.5,0.8,8.0,L0,5.28,0.34
1.0,0.5,0.8,8.0,L50,6.64,0.6
1.0,0.5,0.8,8.0,L100,4.86,0.36
1.0,0.5,0.8,8.5,L0,6.66,0.32
1.0,0.5,0.8,8.5,L50,3.92,0.12
1.0,0.5,0.8,8.5,L100,4.88,0.42
1.0,0.5,0.8,9.0,L0,8.6,0.64
1.0,0.5,0.8,9.0,L50,4.04,0.16
1.0,0.5,0.8,9.0,L100,9.26,0.88
1.0,0.5,0.8,9.5,L0,13.1,1.22
1.0,0.5,0.8,9.5,L50,4.82,0.18
1.0,0.5,0.8,9.5,L100,5.8,0.4
1.0,0.5,0.8,10.0,L0,7.26,0.44
1.0,0.5,0.8,10.0,L50,8.68,0.62
1.0,0.5,0.8,10.0,L100,5.4,0.3
1.0,0.5,0.9,2.0,L0,2.5,0.06
1.0,0.5,0.9,2.0,L50,1.62,0.14
1.0,0.5,0.9,2.0,L100,1.34,0.34
1.0,0.5,0.9,2.5,L0,4.04,0.1
1.0,0.5,0.9,2.5,L50,1.84,0.26
1.0,0.5,0.9,2.5,L100,1.3,0.14
1.0,0.5,0.9,3.0,L0,3.6,0.08
1.0,0.5,0.9,3.0,L50,2.54,0.14
1.0,0.5,0.9,3.0,L100,1.6,0.3
1.0,0.5,0.9,3.5,L0,2.88,0.16
1.0,0.5,0.9,3.5,L50,1.96,0.0
1.0,0.5,0.9,3.5,L100,1.84,0.12
1.0,0.5,0.9,4.0,L0,7.14,0.44
1.0,0.5,0.9,4.0,L50,2.66,0.24
1.0,0.5,0.9,4.0,L100,3.04,0.16
1.0,0.5,0.9,4.5,L0,3.84,0.16
1.0,0.5,0.9,4.5,L50,4.52,0.18
1.0,0.5,0.9,4.5,L100,2.32,0.22
1.0,0.5,0.9,5.0,L0,5.28,0.34
1.0,0.5,0.9,5.0,L50,5.46,0.34
1.0,0.5,0.9,5.0,L100,3.56,0.14
1.0,0.5,0.9,5.5,L0,8.12,0.76
1.0,0.5,0.9,5.5,L50,7.64,0.6
1.0,0.5,0.9,5.5,L100,5.08,0.54
1.0,0.5,0.9,6.0,L0,6.4,0.52
1.0,0.5,0.9,6.0,L50,10.16,0.64
1.0,0.5,0.9,6.0,L100,7.78,0.6
1.0,0.5,0.9,6.5,L0,7.0,0.36
1.0,0.5,0.9,6.5,L50,4.48,0.34
1.0,0.5,0.9,6.5,L100,4.5,0.28
1.0,0.5,0.9,7.0,L0,7.04,0.46
1.0,0.5,0.9,7.0,L50,5.96,0.2
1.0,0.5,0.9,7.0,L100,8.0,0.6
1.0,0.5,0.9,7.5,L0,8.6,0.46
1.0,0.5,0.9,7.5,L50,7.9,0.5
1.0,0.5,0.9,7.5,L100,7.02,0.5
1.0,0.5,0.9,8.0,L0,8.3,0.7
1.0,0.5,0.9,8.0,L50,9.48,0.84
1.0,0.5,0.9,8.0,L100,7.74,0.56
1.0,0.5,0.9,8.5,L0,7.98,0.58
1.0,0.5,0.9,8.5,L50,7.84,0.62
1.0,0.5,0.9,8.5,L100,3.12,0.04
1.0,0.5,0.9,9.0,L0,8.94,0.62
1.0,0.5,0.9,9.0,L50,6.06,0.42
1.0,0.5,0.9,9.0,L100,5.36,0.46
1.0,0.5,0.9,9.5,L0,10.54,0.64
1.0,0.5,0.9,9.5,L50,11.82,1.12
1.0,0.5,0.9,9.5,L100,9.34,0.74
1.0,0.5,0.9,10.0,L0,6.08,0.4
1.0,0.5,0.9,10.0,L50,11.52,0.88
1.0,0.5,0.9,10.0,L100,6.66,0.68
1.0,0.5,1.0,2.0,L0,2.04,0.12
1.0,0.5,1.0,2.0,L50,2.1,0.34
1.0,0.5,1.0,2.0,L100,1.18,0.1
1.0,0.5,1.0,2.5,L0,4.54,0.5
1.0,0.5,1.0,2.5,L50,2.18,0.16
