Time,Eye,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,coord11,Confidence,Attention,Attention Details
1.683619,Right,0.1631792,2.296006,0.4386262,-0.453321,1.432971,4.768762,41.16968,-8.607714,4.507002,39.96942,0.9980469,1,BG,BG
1.710709,Left,0.168384,2.295297,0.4506192,-0.2097441,1.359292,4.807113,40.73856,-6.513919,4.445676,39.94561,0.9980469,1,BG,BG
1.710709,Right,0.168384,2.295297,0.4506192,-0.4748464,1.361186,4.787661,41.15322,-8.66488,4.438593,39.95068,0.9980469,1,BG,BG
1.725353,Left,0.1711792,2.295063,0.4567116,-0.2191644,1.277973,4.828949,40.71604,-6.511965,3.955483,39.98255,0.9980469,1,BG,BG
1.725353,Right,0.1711792,2.295063,0.4567116,-0.484237,1.281248,4.808733,41.12891,-8.661712,3.954852,39.98507,0.9980469,1,BG,BG
1.752733,Left,0.1757434,2.294759,0.4685976,-0.2483996,1.205713,4.846087,40.69775,-6.583715,3.531935,39.99443,0.9980469,1,BG,BG
1.752733,Right,0.1757434,2.294759,0.4685976,-0.5132151,1.209442,4.824299,41.11965,-8.733411,3.53735,40.00137,0.9980469,1,BG,BG
1.767578,Left,0.1775627,2.294564,0.4743886,-0.2483996,1.205713,4.846087,40.70341,-6.502481,3.566787,40.00482,0.9980469,1,BG,BG
1.767578,Right,0.1775627,2.294564,0.4743886,-0.5132151,1.209442,4.824299,41.11824,-8.650952,3.574073,40.00907,0.9980469,1,BG,BG
1.782267,Left,0.1792163,2.294223,0.4801812,-0.2483996,1.205713,4.846087,40.69852,-6.426998,3.585798,40.0048,0.9980469,1,BG,BG
1.782267,Right,0.1792163,2.294223,0.4801812,-0.5132151,1.209442,4.824299,41.10892,-8.574277,3.593559,40.00879,0.9980469,1,BG,BG
1.808788,Left,0.181926,2.29311,0.4917555,-0.2612579,1.149428,4.85907,40.65376,-6.32993,3.190113,40.01059,0.9980469,1,BG,BG
1.808788,Right,0.181926,2.29311,0.4917555,-0.5260927,1.15316,4.836678,41.06415,-8.475419,3.195747,40.01995,0.9980469,1,BG,BG
1.823685,Left,0.1831107,2.29267,0.4976158,-0.3126453,1.120013,4.862903,40.67595,-6.622492,2.97041,40.01055,0.9980469,1,BG,BG
1.823685,Right,0.1831107,2.29267,0.4976158,-0.5769636,1.12308,4.837955,41.09877,-8.769447,2.972894,40.01665,0.9980469,1,BG,BG
1.850739,Left,0.185126,2.291986,0.5096663,-0.3126453,1.120013,4.862903,40.66523,-6.492824,3.015506,40.00591,0.9980469,1,BG,BG
1.850739,Right,0.185126,2.291986,0.5096663,-0.5769636,1.12308,4.837955,41.08168,-8.637837,3.010113,40.01339,0.9980469,1,BG,BG
1.865635,Left,0.1858063,2.291573,0.5158834,-0.3036807,1.120022,4.863469,40.63374,-6.390725,3.025805,39.99665,0.9980469,1,BG,BG
1.865635,Right,0.1858063,2.291573,0.5158834,-0.5684099,1.123098,4.838963,41.03838,-8.534529,3.013112,39.99834,0.9980469,1,BG,BG
1.891655,Left,0.1866284,2.290653,0.5287836,-0.3039385,1.162988,4.853358,40.65425,-6.322521,3.444039,39.99583,0.9980469,1,BG,BG
1.891655,Right,0.1866284,2.290653,0.5287836,-0.5688404,1.166408,4.828655,41.05875,-8.468927,3.431981,40.00091,0.9980469,1,BG,BG
1.906321,Left,0.1867626,2.290184,0.5353244,-0.3039385,1.162988,4.853358,40.6585,-6.313895,3.482048,39.99187,0.9980469,1,BG,BG
1.906321,Right,0.1867626,2.290184,0.5353244,-0.5688404,1.166408,4.828655,41.05782,-8.459435,3.466861,39.9926,0.9980469,1,BG,BG
1.93298,Left,0.1868528,2.289255,0.5483912,-0.2808788,1.154675,4.85673,40.61674,-6.135474,3.483484,39.97883,0.9980469,1,BG,BG
1.93298,Right,0.1868528,2.289255,0.5483912,-0.5462006,1.159516,4.832927,41.00555,-8.27956,3.469184,39.97858,0.9980469,1,BG,BG
1.947847,Left,0.1865606,2.288784,0.5549637,-0.2808788,1.154675,4.85673,40.63825,-6.165029,3.51371,39.98708,0.9980469,1,BG,BG
1.947847,Right,0.1865606,2.288784,0.5549637,-0.5462006,1.159516,4.832927,41.02751,-8.310317,3.497035,39.98585,0.9980469,1,BG,BG
1.961803,Left,0.1861009,2.288235,0.5615362,-0.2704489,1.164124,4.855067,40.63123,-6.100881,3.617878,39.98876,0.9980469,1,BG,BG
1.961803,Right,0.1861009,2.288235,0.5615362,-0.5359182,1.169993,4.831553,41.01808,-8.246496,3.607578,39.98798,0.9980469,1,BG,BG
1.988447,Left,0.1845714,2.286683,0.5748929,-0.2847446,1.12877,4.862592,40.6168,-6.193817,3.376806,39.98303,0.9980469,1,BG,BG
1.988447,Right,0.1845714,2.286683,0.5748929,-0.5499638,1.135631,4.838169,41.01043,-8.338915,3.374165,39.98322,0.9980469,1,BG,BG
2.003193,Left,0.1836189,2.285815,0.5817446,-0.2847446,1.12877,4.862592,40.63404,-6.200326,3.395689,39.99129,0.9980469,1,BG,BG
2.003193,Right,0.1836189,2.285815,0.5817446,-0.5499638,1.135631,4.838169,41.02763,-8.346322,3.39261,39.99105,0.9980469,1,BG,BG
2.029871,Left,0.1812386,2.284214,0.5955178,-0.2680601,1.131467,4.862914,40.60901,-6.109598,3.453378,39.97699,0.9980469,1,BG,BG
2.029871,Right,0.1812386,2.284214,0.5955178,-0.5334791,1.138792,4.839272,40.9956,-8.253995,3.452209,39.9745,0.9980469,1,BG,BG
2.044613,Left,0.1799212,2.283537,0.6023637,-0.2680601,1.131467,4.862914,40.63237,-6.143239,3.473383,39.98714,0.9980469,1,BG,BG
2.044613,Right,0.1799212,2.283537,0.6023637,-0.5334791,1.138792,4.839272,41.02174,-8.289421,3.472123,39.98545,0.9980469,1,BG,BG
2.071432,Left,0.1764123,2.282061,0.6163974,-0.2672937,1.125863,4.864256,40.62433,-6.267163,3.397371,39.96822,0.9980469,1,BG,BG
2.071432,Right,0.1764123,2.282061,0.6163974,-0.5326893,1.133337,4.840639,41.01494,-8.412989,3.392371,39.96137,0.9980469,1,BG,BG
2.08614,Left,0.174219,2.281182,0.6236985,-0.2562022,1.141692,4.861162,40.63961,-6.258188,3.499745,39.98512,0.9980469,1,BG,BG
2.08614,Right,0.174219,2.281182,0.6236985,-0.5216419,1.149323,4.838072,41.033,-8.405409,3.49518,39.98152,0.9980469,1,BG,BG
2.113249,Left,0.1693804,2.279951,0.6386453,-0.2562022,1.141692,4.861162,40.65472,-6.360991,3.409967,39.97728,0.9980469,1,BG,BG
2.113249,Right,0.1693804,2.279951,0.6386453,-0.5216419,1.149323,4.838072,41.05196,-8.50979,3.408527,39.97131,0.9980469,1,BG,BG
2.127838,Left,0.166684,2.279484,0.6463158,-0.2535371,1.146073,4.860271,40.6614,-6.409135,3.377172,39.98833,0.9980469,1,BG,BG
2.127838,Right,0.166684,2.279484,0.6463158,-0.5188335,1.153974,4.837267,41.06392,-8.558231,3.380651,39.98471,0.9980469,1,BG,BG
2.142153,Left,0.1637786,2.279025,0.6541173,-0.2535371,1.146073,4.860271,40.67327,-6.477576,3.286423,39.98917,0.9980469,1,BG,BG
2.142153,Right,0.1637786,2.279025,0.6541173,-0.5188335,1.153974,4.837267,41.07961,-8.628092,3.291613,39.98529,0.9980469,1,BG,BG
2.169571,Left,0.157692,2.278328,0.6698493,-0.2839314,1.104239,4.868268,40.67695,-6.850742,2.711847,39.97581,0.9980469,1,BG,BG
2.169571,Right,0.157692,2.278328,0.6698493,-0.5486495,1.111974,4.84381,41.09942,-9.001253,2.717955,39.96786,0.9980469,1,BG,BG
2.184597,Left,0.1544046,2.278015,0.6778769,-0.2839314,1.104239,4.868268,40.70155,-6.915977,2.609691,39.98832,0.9980469,1,BG,BG
2.184597,Right,0.1544046,2.278015,0.6778769,-0.5486495,1.111974,4.84381,41.13245,-9.069615,2.618705,39.98468,0.9980469,1,BG,BG
2.211472,Left,0.1470604,2.277078,0.694235,-0.2634582,1.125916,4.864453,40.68163,-6.875418,2.673058,39.97274,0.9980469,1,BG,BG
2.211472,Right,0.1470604,2.277078,0.694235,-0.5282917,1.133228,4.841147,41.10725,-9.026833,2.68487,39.9659,0.9980469,1,BG,BG
2.226254,Left,0.1433097,2.277356,0.7027574,-0.2198764,1.195202,4.850067,40.67999,-6.63679,3.314701,39.97379,0.9980469,1,BG,BG
2.226254,Right,0.1433097,2.277356,0.7027574,-0.4851391,1.201672,4.829144,41.09453,-8.78742,3.323188,39.96915,0.9980469,1,BG,BG
2.252678,Left,0.1358337,2.279393,0.720006,-0.1791367,1.207853,4.848608,40.6452,-6.505834,3.334166,39.95996,0.9980469,1,BG,BG
2.252678,Right,0.1358337,2.279393,0.720006,-0.4447699,1.213977,4.829952,41.04602,-8.653297,3.33773,39.94932,0.9980469,1,BG,BG
2.267372,Left,0.1320344,2.280862,0.7289226,-0.1791367,1.207853,4.848608,40.6859,-6.603358,3.273018,39.98111,0.9980469,1,BG,BG
2.267372,Right,0.1320344,2.280862,0.7289226,-0.4447699,1.213977,4.829952,41.09806,-8.755343,3.279311,39.97581,0.9980469,1,BG,BG
2.282139,Left,0.1279407,2.282525,0.7378057,-0.1791367,1.207853,4.848608,40.70511,-6.68693,3.241188,39.98003,0.9980469,1,BG,BG
2.282139,Right,0.1279407,2.282525,0.7378057,-0.4447699,1.213977,4.829952,41.12291,-8.841116,3.250611,39.9752,0.9980469,1,BG,BG
2.30839,Left,0.1197335,2.285212,0.7553233,-0.1558139,1.134048,4.867202,40.62577,-6.706201,2.607144,39.94509,0.9980469,1,BG,BG
2.30839,Right,0.1197335,2.285212,0.7553233,-0.4215224,1.140748,4.849847,41.03583,-8.854578,2.612176,39.93223,0.9980469,1,BG,BG
2.323214,Left,0.115829,2.28633,0.7640991,-0.1522958,1.145399,4.864655,40.66342,-6.821537,2.725059,39.96898,0.9980469,1,BG,BG
2.323214,Right,0.115829,2.28633,0.7640991,-0.4177902,1.15152,4.847623,41.08533,-8.972456,2.726113,39.96222,0.9980469,1,BG,BG
2.34985,Left,0.1080808,2.287875,0.7811743,-0.1522958,1.145399,4.864655,40.69495,-7.066027,2.81081,39.93513,0.9980469,1,BG,BG
2.34985,Right,0.1080808,2.287875,0.7811743,-0.4177902,1.15152,4.847623,41.12414,-9.220147,2.812267,39.9217,0.9980469,1,BG,BG
2.36458,Left,0.1041729,2.288058,0.7893628,-0.114252,1.231722,4.844565,40.75028,-6.898624,3.595913,39.9718,0.9980469,1,BG,BG
2.36458,Right,0.1041729,2.288058,0.7893628,-0.3798904,1.237242,4.829587,41.17837,-9.055482,3.599941,39.96635,0.9980469,1,BG,BG
2.392454,Left,0.09692484,2.287813,0.8054085,-0.04397368,1.306661,4.826044,40.73259,-6.496257,4.311661,39.95554,0.9980469,1,BG,BG
2.392454,Right,0.09692484,2.287813,0.8054085,-0.3101195,1.312062,4.814802,41.13612,-8.649482,4.323964,39.94677,0.9980469,1,BG,BG
2.407124,Left,0.094018,2.287993,0.8130755,-0.04397368,1.306661,4.826044,40.77789,-6.564246,4.281013,39.98627,0.9980469,1,BG,BG
2.407124,Right,0.094018,2.287993,0.8130755,-0.3101195,1.312062,4.814802,41.19091,-8.721807,4.299729,39.98221,0.9980469,1,BG,BG
2.421362,Left,0.09122425,2.288361,0.8207306,0.0229862,1.317295,4.823298,40.69995,-6.092443,4.319139,39.98897,0.9980469,1,BG,BG
2.421362,Right,0.09122425,2.288361,0.8207306,-0.2436624,1.322511,4.815765,41.08624,-8.243402,4.333475,39.98485,0.9980469,1,BG,BG
2.449211,Left,0.08502378,2.288898,0.8362318,0.0229862,1.317295,4.823298,40.71117,-6.272122,4.215642,39.96832,0.9980469,1,BG,BG
2.449211,Right,0.08502378,2.288898,0.8362318,-0.2436624,1.322511,4.815765,41.1018,-8.4245,4.23325,39.95803,0.9980469,1,BG,BG
2.463793,Left,0.08219428,2.289053,0.8437411,0.05030142,1.321509,4.821938,40.69605,-6.135305,4.273535,39.97927,0.9980469,1,BG,BG
2.463793,Right,0.08219428,2.289053,0.8437411,-0.2164439,1.325833,4.816152,41.08407,-8.286714,4.28614,39.97464,0.9980469,1,BG,BG
2.491091,Left,0.07794573,2.289477,0.8577226,0.06996447,1.303873,4.826492,40.65986,-6.173258,4.341485,39.9338,0.9980469,1,BG,BG
2.491091,Right,0.07794573,2.289477,0.8577226,-0.196768,1.307659,4.821961,41.04263,-8.321331,4.351873,39.92242,0.9980469,1,BG,BG
2.505976,Left,0.07619475,2.289774,0.864457,0.06996447,1.303873,4.826492,40.72724,-6.297003,4.42334,39.96742,0.9980469,1,BG,BG
2.505976,Right,0.07619475,2.289774,0.864457,-0.196768,1.307659,4.821961,41.12233,-8.451122,4.434894,39.96114,0.9980469,1,BG,BG
2.532385,Left,0.07198057,2.290444,0.8781579,0.1089855,1.235813,4.843644,40.63533,-6.175781,3.964776,39.94416,0.9980469,1,BG,BG
2.532385,Right,0.07198057,2.290444,0.8781579,-0.1578833,1.239846,4.841266,41.01754,-8.323378,3.970323,39.93261,0.9980469,1,BG,BG
2.547104,Left,0.07000434,2.290843,0.8848059,0.1089855,1.235813,4.843644,40.69211,-6.254846,3.964634,39.983,0.9980469,1,BG,BG
2.547104,Right,0.07000434,2.290843,0.8848059,-0.1578833,1.239846,4.841266,41.08672,-8.407942,3.973942,39.97878,0.9980469,1,BG,BG
2.561068,Left,0.06808328,2.291232,0.8913999,0.2611947,1.200089,4.84681,40.49398,-5.068518,3.652892,39.98923,0.9980469,1,BG,BG
2.561068,Right,0.06808328,2.291232,0.8913999,-0.006615306,1.205868,4.852406,40.82386,-7.20707,3.660686,39.98557,0.9980469,1,BG,BG
2.58798,Left,0.06471262,2.291663,0.9041554,0.2872511,1.18452,4.849165,40.45204,-5.005002,3.320634,39.98729,0.9980469,1,BG,BG
2.58798,Right,0.06471262,2.291663,0.9041554,0.01947388,1.190131,4.856255,40.77343,-7.139837,3.326386,39.97905,0.9980469,1,BG,BG
2.602865,Left,0.06340547,2.291839,0.9103208,0.2872511,1.18452,4.849165,40.46489,-5.080765,3.228027,39.9923,0.9980469,1,BG,BG
2.602865,Right,0.06340547,2.291839,0.9103208,0.01947388,1.190131,4.856255,40.79478,-7.217769,3.235563,39.98814,0.9980469,1,BG,BG
2.629648,Left,0.06122714,2.291939,0.9225367,0.3066813,1.200445,4.844056,40.44996,-5.090551,3.1286,39.9871,0.9980469,1,BG,BG
2.629648,Right,0.06122714,2.291939,0.9225367,0.03895851,1.205591,4.852323,40.77522,-7.225705,3.133656,39.97821,0.9980469,1,BG,BG
2.644716,Left,0.06023102,2.291794,0.9286018,0.3066813,1.200445,4.844056,40.46301,-5.173264,3.050795,39.98984,0.9980469,1,BG,BG
2.644716,Right,0.06023102,2.291794,0.9286018,0.03895851,1.205591,4.852323,40.79744,-7.310734,3.057963,39.9853,0.9980469,1,BG,BG
2.671473,Left,0.05875088,2.291298,0.9405544,0.3107083,1.214095,4.840396,40.4639,-5.346233,3.091997,39.96805,0.9980469,1,BG,BG
2.671473,Right,0.05875088,2.291298,0.9405544,0.04314099,1.218724,4.849005,40.80103,-7.482971,3.098954,39.95703,0.9980469,1,BG,BG
2.686302,Left,0.05834769,2.290939,0.9465173,0.3365588,1.210855,4.839479,40.45319,-5.246088,3.051645,39.98204,0.9980469,1,BG,BG
2.686302,Right,0.05834769,2.290939,0.9465173,0.06904127,1.215348,4.849553,40.78988,-7.382198,3.057358,39.97626,0.9980469,1,BG,BG
2.713882,Left,0.05796068,2.290281,0.9583725,0.3365588,1.210855,4.839479,40.47136,-5.43458,3.028404,39.96559,0.9980469,1,BG,BG
2.713882,Right,0.05796068,2.290281,0.9583725,0.06904127,1.215348,4.849553,40.81409,-7.572701,3.040158,39.95508,0.9980469,1,BG,BG
2.728756,Left,0.05798111,2.289997,0.964287,0.351703,1.22616,4.834546,40.4861,-5.400489,3.146763,39.98421,0.9980469,1,BG,BG
2.728756,Right,0.05798111,2.289997,0.964287,0.08432755,1.230098,4.845591,40.83274,-7.539227,3.157925,39.97952,0.9980469,1,BG,BG
2.742872,Left,0.05819348,2.28969,0.9701874,0.351703,1.22616,4.834546,40.50208,-5.472157,3.150511,39.98463,0.9980469,1,BG,BG
2.742872,Right,0.05819348,2.28969,0.9701874,0.08432755,1.230098,4.845591,40.85365,-7.612619,3.166341,39.98052,0.9980469,1,BG,BG
2.769943,Left,0.05933927,2.289139,0.9823337,0.3614741,1.2288,4.833155,40.49505,-5.503501,3.200766,39.97112,0.9980469,1,BG,BG
2.769943,Right,0.05933927,2.289139,0.9823337,0.09426543,1.231932,4.844941,40.84591,-7.642267,3.218718,39.96456,0.9980469,1,BG,BG
2.784784,Left,0.06012399,2.288895,0.9884626,0.3614741,1.2288,4.833155,40.52429,-5.533219,3.211227,39.9898,0.9980469,1,BG,BG
2.784784,Right,0.06012399,2.288895,0.9884626,0.09426543,1.231932,4.844941,40.88211,-7.674798,3.233908,39.98806,0.9980469,1,BG,BG
2.811731,Left,0.06202634,2.288338,1.000828,0.3669934,1.232301,4.831848,40.51665,-5.47387,3.21307,39.99205,0.9980469,1,BG,BG
2.811731,Right,0.06202634,2.288338,1.000828,0.09994155,1.234257,4.844236,40.87297,-7.613659,3.232833,39.99233,0.9980469,1,BG,BG
2.826517,Left,0.06327049,2.287972,1.0072,0.2808681,1.236161,4.836633,40.61392,-6.128054,3.231163,40.00277,0.9980469,1,BG,BG
2.826517,Right,0.06327049,2.287972,1.0072,0.0145427,1.235688,4.84488,41.00756,-8.273165,3.242798,40.00549,0.9980469,1,BG,BG
2.852118,Left,0.06616414,2.287049,1.02024,0.2426431,1.261609,4.832129,40.66215,-6.357815,3.435516,40.00101,0.9980469,1,BG,BG
2.852118,Right,0.06616414,2.287049,1.02024,-0.02336122,1.259379,4.838741,41.06929,-8.5054,3.441712,40.0052,0.9980469,1,BG,BG
2.866844,Left,0.06782723,2.286511,1.026811,0.2426431,1.261609,4.832129,40.66111,-6.307897,3.452778,39.99999,0.9980469,1,BG,BG
2.866844,Right,0.06782723,2.286511,1.026811,-0.02336122,1.259379,4.838741,41.06397,-8.454534,3.4577,40.00275,0.9980469,1,BG,BG
2.881033,Left,0.06963632,2.285956,1.033395,0.2426431,1.261609,4.832129,40.66113,-6.248752,3.467943,40.00156,0.9980469,1,BG,BG
2.881033,Right,0.06963632,2.285956,1.033395,-0.02336122,1.259379,4.838741,41.06114,-8.394804,3.472064,40.00481,0.9980469,1,BG,BG
2.907635,Left,0.07375023,2.284942,1.047035,0.232034,1.27934,4.827986,40.67046,-6.157858,3.640643,40.01152,0.9980469,1,BG,BG
2.907635,Right,0.07375023,2.284942,1.047035,-0.03397394,1.276318,4.834238,41.07141,-8.304595,3.641241,40.02093,0.9980469,1,BG,BG
2.922512,Left,0.0759855,2.284564,1.054241,0.2366381,1.277091,4.828358,40.63545,-6.01738,3.608382,40.00834,0.9980469,1,BG,BG
2.922512,Right,0.0759855,2.284564,1.054241,-0.02957477,1.274138,4.834842,41.02448,-8.161542,3.607543,40.01366,0.9980469,1,BG,BG
2.949968,Left,0.08089326,2.283672,1.068872,0.2366381,1.277091,4.828358,40.62698,-5.830419,3.538847,40.01931,0.9980469,1,BG,BG
2.949968,Right,0.08089326,2.283672,1.068872,-0.02957477,1.274138,4.834842,41.01048,-7.973004,3.53361,40.02971,0.9980469,1,BG,BG
2.964859,Left,0.08363336,2.283212,1.07622,0.2121223,1.21969,4.844312,40.58064,-5.938655,3.001418,40.00937,0.9980469,1,BG,BG
2.964859,Right,0.08363336,2.283212,1.07622,-0.05411798,1.217112,4.8493,40.96429,-8.078787,2.9947,40.01423,0.9980469,1,BG,BG
2.992355,Left,0.08968058,2.28235,1.091496,0.02156954,1.228311,4.846729,40.81816,-7.327447,2.988324,40.02459,0.9980469,1,BG,BG
2.992355,Right,0.08968058,2.28235,1.091496,-0.2429188,1.223679,4.841859,41.28246,-9.483623,2.98342,40.03444,0.9980469,1,BG,BG
3.007357,Left,0.09293961,2.28191,1.099554,0.02156954,1.228311,4.846729,40.79312,-7.249858,2.960433,40.0074,0.9980469,1,BG,BG
3.007357,Right,0.09293961,2.28191,1.099554,-0.2429188,1.223679,4.841859,41.24698,-9.402317,2.95264,40.01159,0.9980469,1,BG,BG
3.021053,Left,0.09634402,2.281432,1.107635,-0.03307714,1.276592,4.834172,40.88166,-7.637913,3.362251,40.00403,0.9980469,1,BG,BG
3.021053,Right,0.09634402,2.281432,1.107635,-0.2971705,1.27119,4.826569,41.35623,-9.797279,3.355294,40.0076,0.9980469,1,BG,BG
3.048597,Left,0.1037426,2.280472,1.1236,-0.03307714,1.276592,4.834172,40.87756,-7.536918,3.373556,40.00258,0.9980469,1,BG,BG
3.048597,Right,0.1037426,2.280472,1.1236,-0.2971705,1.27119,4.826569,41.34838,-9.695143,3.360036,40.00877,0.9980469,1,BG,BG
3.063065,Left,0.1076662,2.280007,1.131727,-0.01930181,1.284099,4.832258,40.83997,-7.384409,3.432857,39.99751,0.9980469,1,BG,BG
3.063065,Right,0.1076662,2.280007,1.131727,-0.2838424,1.279497,4.825176,41.2987,-9.541222,3.420991,39.9996,0.9980469,1,BG,BG
3.090351,Left,0.1160164,2.279116,1.148829,-0.06486342,1.263144,4.837381,40.87741,-7.679379,3.232699,39.99914,0.9980469,1,BG,BG
3.090351,Right,0.1160164,2.279116,1.148829,-0.3289921,1.259085,4.827678,41.35511,-9.839897,3.221856,40.00391,0.9980469,1,BG,BG
3.105051,Left,0.1204101,2.278605,1.157452,-0.06486342,1.263144,4.837381,40.87829,-7.626601,3.213416,40.00336,0.9980469,1,BG,BG
3.105051,Right,0.1204101,2.278605,1.157452,-0.3289921,1.259085,4.827678,41.35107,-9.785982,3.200932,40.00647,0.9980469,1,BG,BG
3.132343,Left,0.1295419,2.279109,1.174981,-0.1018147,1.265561,4.836113,40.91341,-7.75355,3.367373,40.00471,0.9980469,1,BG,BG
3.132343,Right,0.1295419,2.279109,1.174981,-0.3655834,1.261913,4.824306,41.40022,-9.915897,3.363381,40.01419,0.9980469,1,BG,BG
3.146749,Left,0.1342268,2.280256,1.183838,-0.1018147,1.265561,4.836113,40.90859,-7.671026,3.257404,40.01586,0.9980469,1,BG,BG
3.146749,Right,0.1342268,2.280256,1.183838,-0.3655834,1.261913,4.824306,41.38555,-9.830749,3.250526,40.02059,0.9980469,1,BG,BG
3.16066,Left,0.1389524,2.281181,1.192842,-0.1205038,1.262025,4.836607,40.89754,-7.779542,3.103447,40.00663,0.9980469,1,BG,BG
3.16066,Right,0.1389524,2.281181,1.192842,-0.384225,1.258623,4.823716,41.37811,-9.939552,3.09393,40.00902,0.9980469,1,BG,BG
3.187208,Left,0.1487107,2.283073,1.211174,-0.1205038,1.262025,4.836607,40.89078,-7.765666,2.731504,40.01119,0.9980469,1,BG,BG
3.187208,Right,0.1487107,2.283073,1.211174,-0.384225,1.258623,4.823716,41.36879,-9.924635,2.710795,40.0129,0.9980469,1,BG,BG
3.201906,Left,0.1537311,2.284366,1.22036,-0.1189234,1.161062,4.861871,40.80272,-7.699648,1.728384,40.00115,0.9980469,1,BG,BG
3.201906,Right,0.1537311,2.284366,1.22036,-0.3829034,1.159579,4.848583,41.27771,-9.855458,1.710016,40.00251,0.9980469,1,BG,BG
3.228563,Left,0.1636546,2.286522,1.238376,-0.09194259,1.198412,4.853386,40.75208,-7.502775,1.806325,39.98714,0.9980469,1,BG,BG
3.228563,Right,0.1636546,2.286522,1.238376,-0.3564028,1.198165,4.841217,41.21416,-9.656318,1.791386,39.98608,0.9980469,1,BG,BG
3.243231,Left,0.1685888,2.28725,1.247058,-0.09194259,1.198412,4.853386,40.76518,-7.512167,1.723878,39.99369,0.9980469,1,BG,BG
3.243231,Right,0.1685888,2.28725,1.247058,-0.3564028,1.198165,4.841217,41.22851,-9.666657,1.705873,39.99361,0.9980469,1,BG,BG
3.27063,Left,0.1782615,2.288154,1.264185,-0.05980894,1.286117,4.831389,40.74146,-7.23043,2.392155,39.99178,0.9980469,1,BG,BG
3.27063,Right,0.1782615,2.288154,1.264185,-0.3247004,1.286478,4.820741,41.19162,-9.383629,2.383678,39.99344,0.9980469,1,BG,BG
3.285347,Left,0.1829775,2.288494,1.272662,0.1657187,1.308576,4.822879,40.45547,-5.332939,2.585171,39.99844,0.9980469,1,BG,BG
3.285347,Right,0.1829775,2.288494,1.272662,-0.1015527,1.312572,4.823572,40.80363,-7.467718,2.583724,40.00065,0.9980469,1,BG,BG
3.312689,Left,0.1920085,2.288741,1.288867,0.1657187,1.308576,4.822879,40.45704,-5.280542,2.555285,39.99275,0.9980469,1,BG,BG
3.312689,Right,0.1920085,2.288741,1.288867,-0.1015527,1.312572,4.823572,40.80297,-7.414986,2.549457,39.99617,0.9980469,1,BG,BG
3.327484,Left,0.1963764,2.288494,1.296542,0.1606675,1.376377,4.804141,40.48922,-5.323277,3.124988,39.99257,0.9980469,1,BG,BG
3.327484,Right,0.1963764,2.288494,1.296542,-0.1066161,1.379931,4.804625,40.83466,-7.459359,3.11514,39.99332,0.9980469,1,BG,BG
3.341503,Left,0.2006122,2.288197,1.303978,0.1606675,1.376377,4.804141,40.49673,-5.3404,3.157632,39.98805,0.9980469,1,BG,BG
3.341503,Right,0.2006122,2.288197,1.303978,-0.1066161,1.379931,4.804625,40.84147,-7.476709,3.141092,39.98788,0.9980469,1,BG,BG
3.368677,Left,0.2084979,2.287709,1.318824,0.1445391,1.411963,4.794316,40.53111,-5.504879,3.559505,39.97152,0.9980469,1,BG,BG
3.368677,Right,0.2084979,2.287709,1.318824,-0.1226513,1.415732,4.793815,40.88409,-7.643737,3.536169,39.97129,0.9980469,1,BG,BG
3.383711,Left,0.212222,2.287604,1.325888,0.1445391,1.411963,4.794316,40.55996,-5.510195,3.662071,39.98383,0.9980469,1,BG,BG
3.383711,Right,0.212222,2.287604,1.325888,-0.1226513,1.415732,4.793815,40.91343,-7.650593,3.632832,39.9845,0.9980469,1,BG,BG
3.410683,Left,0.2192414,2.28777,1.33913,0.1454202,1.426045,4.79012,40.56706,-5.511355,3.969092,39.96682,0.9980469,1,BG,BG
3.410683,Right,0.2192414,2.28777,1.33913,-0.1217476,1.431237,4.789231,40.92083,-7.652226,3.94139,39.96768,0.9980469,1,BG,BG
3.425438,Left,0.2224244,2.287948,1.345507,0.256975,1.433344,4.783251,40.4804,-4.624753,4.158264,39.98153,0.9980469,1,BG,BG
3.425438,Right,0.2224244,2.287948,1.345507,-0.01096302,1.441887,4.787571,40.78551,-6.759723,4.13906,39.98089,0.9980469,1,BG,BG
3.452732,Left,0.2281078,2.288623,1.35822,0.2817572,1.406894,4.789704,40.43699,-4.457479,4.110667,39.96461,0.9980469,1,BG,BG
3.452732,Right,0.2281078,2.288623,1.35822,0.01374797,1.417685,4.794787,40.7327,-6.58996,4.093765,39.96333,0.9980469,1,BG,BG
