init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list,all_words_belief_list 
3.5,4.5,0.6,3.0,L0,4,58,3.0,26,"[0.3718159332240179, 0.323092359290259, 0.3277019397918937, 0.41172247090442565, 0.4511779230046615, 0.47070291225615213, 0.48042935981380164, 0.4851813113610216, 0.4873770058887169, 0.48825067553197204, 0.2969481358503041, 0.2984884523080203, 0.36065462921566527, 0.21599578495278887]","[0.1936977475755516, 0.19244859899287262, 0.19128718678799, 0.19020364622970823, 0.18918960560489295, 0.18823790668857465, 0.18734238680298437, 0.18649770701102877, 0.18569921530568112, 0.18494283665388564, 0.184224983867118, 0.18354248478241372, 0.18289252233302652, 0.18227258489117143]","[27, 26, 25, 25, 25, 25, 25, 25, 25, 25, 26, 27, 28, 29]","[array([0.03450707, 0.20220912, 0.37181593, 0.16442419, 0.01768415,
       0.06841048, 0.0913603 , 0.02977791, 0.00113319, 0.00520923,
       0.00977547, 0.00369296]), array([1.28304842e-01, 3.23092359e-01, 2.69040123e-01, 4.20188439e-02,
       6.55545361e-02, 1.00317166e-01, 5.55093134e-02, 5.94658812e-03,
       3.69043409e-03, 3.90225757e-03, 2.39748306e-03, 2.26053444e-04]), array([3.27701940e-01, 3.16873502e-01, 7.15370656e-02, 3.68929862e-03,
       1.61028211e-01, 9.31313847e-02, 1.38597768e-02, 5.05790767e-04,
       8.44741118e-03, 2.87798380e-03, 3.39128184e-04, 8.50753626e-06]), array([4.11722471e-01, 2.62818858e-01, 3.80033037e-02, 2.65752201e-03,
       1.89159946e-01, 7.60187429e-02, 7.96555200e-03, 3.83570014e-04,
       8.76879903e-03, 2.30084839e-03, 1.93852276e-04, 6.53476179e-06]), array([4.51177923e-01, 2.29633588e-01, 3.28603713e-02, 2.54110860e-03,
       1.97459675e-01, 6.75949427e-02, 7.24365019e-03, 3.76448228e-04,
       8.73289835e-03, 2.18287701e-03, 1.89769670e-04, 6.74858176e-06]), array([4.70702912e-01, 2.12450046e-01, 3.17904369e-02, 2.50328232e-03,
       1.99606487e-01, 6.41773548e-02, 7.17687647e-03, 3.79548579e-04,
       8.80195006e-03, 2.20695659e-03, 1.97021953e-04, 7.12691898e-06]), array([4.80429360e-01, 2.03770905e-01, 3.14087690e-02, 2.48563789e-03,
       1.99902233e-01, 6.29609833e-02, 7.21538842e-03, 3.85088003e-04,
       8.95740365e-03, 2.27073672e-03, 2.05946296e-04, 7.54941212e-06]), array([4.85181311e-01, 1.99290247e-01, 3.12011891e-02, 2.47588790e-03,
       1.99792197e-01, 6.26631135e-02, 7.27941295e-03, 3.91385142e-04,
       9.15603765e-03, 2.34592066e-03, 2.15309310e-04, 7.98825135e-06]), array([4.87377006e-01, 1.96846527e-01, 3.10600242e-02, 2.46976186e-03,
       1.99724372e-01, 6.27439394e-02, 7.35105259e-03, 3.97861964e-04,
       9.37216228e-03, 2.42408903e-03, 2.24770859e-04, 8.43297383e-06]), array([4.88250676e-01, 1.95393499e-01, 3.09507194e-02, 2.46541347e-03,
       1.99795144e-01, 6.29780058e-02, 7.42411874e-03, 4.04276486e-04,
       9.59277050e-03, 2.50231128e-03, 2.34187405e-04, 8.87857704e-06]), array([2.99764312e-01, 2.96948136e-01, 1.17285249e-01, 2.32862358e-02,
       1.22737458e-01, 9.66307320e-02, 2.84903333e-02, 3.88287660e-03,
       6.02156791e-03, 3.93948409e-03, 9.25440507e-04, 8.81747195e-05]), array([0.07137918, 0.28538941, 0.29848845, 0.12443645, 0.03109346,
       0.090473  , 0.07014866, 0.02073445, 0.00174368, 0.00351224,
       0.00213071, 0.0004703 ]), array([5.66169073e-03, 9.30558390e-02, 3.65366434e-01, 3.60654629e-01,
       2.89335275e-03, 2.93917585e-02, 8.07491672e-02, 5.75028649e-02,
       2.04880403e-04, 1.16275290e-03, 2.16970496e-03, 1.18692562e-03]), array([2.60700861e-01, 2.27496380e-01, 9.89771937e-02, 9.48746348e-03,
       2.15995785e-01, 1.18500033e-01, 3.15130109e-02, 2.09638169e-03,
       2.54650124e-02, 8.49665504e-03, 1.21623021e-03, 5.49946366e-05])]"
3.5,4.5,0.6,3.0,L0,5,6,4.0,27,[0.1704027705069735],[0.16789520096757823],[31],"[array([0.02124242, 0.13319108, 0.26584396, 0.13319108, 0.02674844,
       0.11797404, 0.17040277, 0.05807735, 0.00409521, 0.01985934,
       0.03605592, 0.01331839])]"
3.5,4.5,0.6,3.0,L0,6,58,3.0,26,"[0.35176513227780515, 0.34406716071166904, 0.41919365498018557, 0.45540146312725127, 0.47335557458516, 0.4822322016254864, 0.4865045675144515, 0.4884200566365034, 0.48912273853275184, 0.4892013291764869, 0.29667729324953174, 0.29852257441679136, 0.36065956125764104, 0.21599775704322988]","[0.1936977475755516, 0.19244859899287262, 0.19128718678799, 0.19020364622970823, 0.18918960560489295, 0.18823790668857465, 0.18734238680298437, 0.18649770701102877, 0.18569921530568112, 0.18494283665388564, 0.184224983867118, 0.18354248478241372, 0.18289252233302652, 0.18227258489117143]","[26, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 27, 28, 29]","[array([1.73992925e-01, 3.51765132e-01, 1.73992925e-01, 2.70153974e-02,
       8.74421592e-02, 1.19772240e-01, 4.11170527e-02, 4.03269452e-03,
       6.77453439e-03, 1.02401160e-02, 3.61334773e-03, 2.41476142e-04]), array([3.44067161e-01, 3.12490359e-01, 5.55579115e-02, 3.28171675e-03,
       1.64784546e-01, 9.48328037e-02, 1.14363970e-02, 4.44368302e-04,
       8.73916772e-03, 3.98441560e-03, 3.73620234e-04, 7.53362462e-06]), array([4.19193655e-01, 2.58714624e-01, 3.59694371e-02, 2.62950713e-03,
       1.88970378e-01, 7.54499893e-02, 7.55925721e-03, 3.69697821e-04,
       8.54755400e-03, 2.40708805e-03, 1.82837238e-04, 5.97539065e-06]), array([4.55401463e-01, 2.27775817e-01, 3.26638164e-02, 2.53783405e-03,
       1.96535057e-01, 6.68806656e-02, 7.09275385e-03, 3.66751654e-04,
       8.44146262e-03, 2.11956847e-03, 1.78553375e-04, 6.25660992e-06]), array([4.73355575e-01, 2.11881387e-01, 3.18336962e-02, 2.50398631e-03,
       1.98610537e-01, 6.35511129e-02, 7.06631784e-03, 3.70991975e-04,
       8.51465763e-03, 2.11871029e-03, 1.86376150e-04, 6.65209073e-06]), array([4.82232202e-01, 2.03820882e-01, 3.14868214e-02, 2.48746799e-03,
       1.98988708e-01, 6.24203415e-02, 7.11746930e-03, 3.77163416e-04,
       8.68461311e-03, 2.18159914e-03, 1.95650175e-04, 7.08257017e-06]), array([4.86504568e-01, 1.99618694e-01, 3.12845419e-02, 2.47815696e-03,
       1.98986586e-01, 6.21850554e-02, 7.18907751e-03, 3.83934411e-04,
       8.89716741e-03, 2.25941509e-03, 2.05276558e-04, 7.52699487e-06]), array([4.88420057e-01, 1.97291493e-01, 3.11427880e-02, 2.47220682e-03,
       1.99016168e-01, 6.23111994e-02, 7.26657366e-03, 3.90805824e-04,
       9.12533081e-03, 2.34043685e-03, 2.14964953e-04, 7.97652670e-06]), array([4.89122739e-01, 1.95879368e-01, 3.10311199e-02, 2.46791095e-03,
       1.99166367e-01, 6.25796236e-02, 7.34456169e-03, 3.97565082e-04,
       9.35642132e-03, 2.42130731e-03, 2.24589948e-04, 8.42673286e-06]), array([4.89201329e-01, 1.94921737e-01, 3.09360533e-02, 2.46446688e-03,
       1.99424003e-01, 6.28990722e-02, 7.42077208e-03, 4.04121922e-04,
       9.58461715e-03, 2.50086126e-03, 2.34090938e-04, 8.87520993e-06]), array([3.00170089e-01, 2.96677293e-01, 1.17289725e-01, 2.32881903e-02,
       1.22627318e-01, 9.65986631e-02, 2.84917517e-02, 3.88320572e-03,
       6.02065132e-03, 3.93942510e-03, 9.25504887e-04, 8.81823324e-05]), array([0.07143805, 0.28528358, 0.29852257, 0.12445019, 0.03108522,
       0.09046922, 0.07015677, 0.02073671, 0.00174381, 0.00351259,
       0.00213095, 0.00047035]), array([5.66254802e-03, 9.30358704e-02, 3.65379378e-01, 3.60659561e-01,
       2.89316441e-03, 2.93904942e-02, 8.07514245e-02, 5.75032969e-02,
       2.04876135e-04, 1.16274887e-03, 2.16971951e-03, 1.18691817e-03]), array([2.60704353e-01, 2.27486298e-01, 9.89802477e-02, 9.48763985e-03,
       2.15997757e-01, 1.18500277e-01, 3.15137687e-02, 2.09641158e-03,
       2.54652674e-02, 8.49673900e-03, 1.21624489e-03, 5.49950757e-05])]"
3.5,4.5,0.6,3.0,L0,7,10,1.0,28,"[0.4439195022890818, 0.291778627569059]","[0.15276658403047422, 0.15181972837410174]","[28, 29]","[array([1.82171214e-03, 2.88434783e-02, 2.09157308e-01, 4.43919502e-01,
       2.32392485e-03, 2.26756767e-02, 1.05269185e-01, 1.56980876e-01,
       3.23745040e-04, 2.14745502e-03, 9.60137371e-03, 1.69357623e-02]), array([0.1528529 , 0.14641045, 0.07502818, 0.0121503 , 0.29177863,
       0.17405157, 0.05261338, 0.00554387, 0.06214265, 0.02269366,
       0.00431211, 0.0004223 ])]"
3.5,4.5,0.6,3.0,L0,8,18,0.0,33,"[0.2223273523310206, 0.10052597103250019, 0.38946545687736056, 0.3436378192677524]","[0.1527665840304742, 0.15181972837410174, 0.15094362391743868, 0.15012993997048893]","[29, 28, 32, 33]","[array([0.05421967, 0.02787672, 0.00480381, 0.0006246 , 0.22232735,
       0.14527305, 0.02966959, 0.00295635, 0.32855815, 0.15881313,
       0.02334687, 0.0015307 ]), array([0.00176487, 0.01213605, 0.03948287, 0.10052597, 0.00750216,
       0.06574644, 0.19314061, 0.31399983, 0.00720084, 0.04731973,
       0.10203493, 0.10914571]), array([8.47457580e-05, 2.67478214e-03, 2.70464357e-02, 9.50773281e-02,
       1.23783378e-03, 2.42721483e-02, 1.75203715e-01, 3.89465457e-01,
       2.32441783e-03, 2.54327469e-02, 1.08306308e-01, 1.48874081e-01]), array([0.00481598, 0.00792484, 0.00642317, 0.00170279, 0.11850664,
       0.12722912, 0.07102331, 0.01228875, 0.34363782, 0.22861591,
       0.07065873, 0.00717294])]"
3.5,4.5,0.6,3.0,L0,9,6,4.0,30,[0.17277365864593214],[0.14079318066296664],[34],"[array([0.0177139 , 0.05000744, 0.03771892, 0.00994927, 0.1272851 ,
       0.25822958, 0.1272851 , 0.01956683, 0.11517464, 0.17277366,
       0.0591131 , 0.00518244])]"
3.5,4.5,0.6,3.0,L0,10,22,1.0,34,"[0.09670478556114326, 0.24950024327873818, 0.13960546049623165, 0.10802690929226881, 0.43241431233358407]","[0.1678952009675782, 0.16687791592675952, 0.16593368816746973, 0.16505415667296147, 0.16423224527841898]","[27, 31, 30, 29, 33]","[array([0.00224963, 0.03415179, 0.09670479, 0.05714833, 0.00914401,
       0.08773236, 0.24023405, 0.15567627, 0.01639206, 0.08494842,
       0.1468632 , 0.0687551 ]), array([0.00041808, 0.01358205, 0.05875555, 0.02991671, 0.00732215,
       0.0768136 , 0.24950024, 0.14370106, 0.02125812, 0.11053483,
       0.19950812, 0.08868948]), array([0.00133836, 0.01328522, 0.03033608, 0.00657995, 0.03458401,
       0.13960546, 0.1970684 , 0.04296499, 0.1029855 , 0.22733361,
       0.17445127, 0.02946715]), array([0.00397459, 0.01194127, 0.00690747, 0.00061988, 0.10802691,
       0.16921411, 0.06173396, 0.00438556, 0.30169907, 0.26908428,
       0.05903105, 0.00338185]), array([2.61093541e-03, 4.57426644e-03, 1.45128347e-03, 2.18619640e-04,
       1.14171383e-01, 1.14692703e-01, 2.28234286e-02, 2.21843501e-03,
       4.32414312e-01, 2.63952811e-01, 3.81685646e-02, 2.70325824e-03])]"
3.5,4.5,0.6,3.0,L0,11,10,1.0,36,"[0.1363208678232301, 0.3861349078158412]","[0.237027696879423, 0.23520420210274084]","[31, 35]","[array([0.0007245 , 0.01118255, 0.02940824, 0.01494451, 0.00363507,
       0.04365367, 0.13632087, 0.10293454, 0.02098696, 0.14360303,
       0.31485019, 0.17775588]), array([4.86263028e-05, 2.10048968e-03, 8.80461209e-03, 4.17462463e-03,
       2.08529010e-03, 2.80479471e-02, 1.08806575e-01, 7.62640906e-02,
       2.25482092e-02, 1.60729974e-01, 3.86134908e-01, 2.00254653e-01])]"
3.5,4.5,0.6,3.0,L0,12,6,1.0,34,[0.46607614189028057],[0.1678952009675782],[33],"[array([1.55085446e-02, 7.61591140e-03, 1.31728664e-03, 1.93944867e-04,
       1.21304359e-01, 8.38126354e-02, 1.91831903e-02, 2.17561213e-03,
       4.66076142e-01, 2.42637917e-01, 3.74979238e-02, 2.67653322e-03])]"
3.5,4.5,0.6,3.0,L0,13,14,0.0,35,"[0.2908750989576257, 0.14795053846983408, 0.3330997139421538]","[0.1936977475755516, 0.19244859899287264, 0.19128718678799]","[32, 31, 35]","[array([1.95006930e-05, 1.24586988e-03, 1.85802380e-02, 5.39294204e-02,
       4.62673270e-04, 1.06285111e-02, 1.04697777e-01, 2.90875099e-01,
       2.25528535e-03, 2.97609722e-02, 1.72355636e-01, 3.15189017e-01]), array([9.71089019e-05, 1.50903281e-03, 1.44720361e-02, 2.49712601e-02,
       4.20110795e-03, 3.45772170e-02, 1.47950538e-01, 1.95875470e-01,
       2.04065623e-02, 1.04014805e-01, 2.49852963e-01, 2.02071898e-01]), array([5.71959235e-05, 8.52792508e-04, 6.35480484e-03, 7.77768115e-03,
       3.59917267e-03, 3.44801227e-02, 1.35395824e-01, 1.19164219e-01,
       2.51289799e-02, 1.47758417e-01, 3.33099714e-01, 1.86331077e-01])]"
3.5,4.5,0.6,3.0,L0,14,22,0.0,29,"[0.40617893977848313, 0.23676541668096263, 0.16044604273553734, 0.1456302161316535, 0.35822646961207794]","[0.14445286719978143, 0.1435091932661086, 0.14263844846401313, 0.1418318545552455, 0.1410820326893306]","[28, 27, 26, 25, 29]","[array([0.00117045, 0.0211544 , 0.17325474, 0.40617894, 0.00233782,
       0.02542153, 0.12837467, 0.20364234, 0.00051076, 0.00353615,
       0.01363502, 0.02078318]), array([0.00988673, 0.06579514, 0.23676542, 0.26491251, 0.01966494,
       0.08124523, 0.16822577, 0.11847079, 0.00436395, 0.01099252,
       0.01295958, 0.00671744]), array([0.05117628, 0.16044604, 0.21162031, 0.06167616, 0.09881818,
       0.18935348, 0.14381891, 0.02683203, 0.02148489, 0.02370858,
       0.00981822, 0.00124693]), array([1.45630216e-01, 1.90987333e-01, 6.39768047e-02, 4.50070364e-03,
       2.63192426e-01, 2.09326501e-01, 4.29953433e-02, 2.20095728e-03,
       5.11005184e-02, 2.29777764e-02, 2.98745251e-03, 1.23968090e-04]), array([1.45318956e-01, 1.25759830e-01, 2.33772322e-02, 2.08899730e-03,
       3.58226470e-01, 1.96070494e-01, 2.60713240e-02, 1.66131356e-03,
       8.70801464e-02, 3.07946974e-02, 3.39084259e-03, 1.59697294e-04])]"
3.5,4.5,0.6,3.0,L0,15,6,1.0,34,[0.3108281846456692],[0.1678952009675782],[35],"[array([0.00033231, 0.00467022, 0.01390955, 0.01037226, 0.00639675,
       0.05787973, 0.15555978, 0.10421884, 0.02892375, 0.16908335,
       0.31082818, 0.13782528])]"
3.5,4.5,0.6,3.0,L0,16,6,8.0,26,[0.08949460192532169],[0.1936977475755516],[34],"[array([0.09698485, 0.18627183, 0.09698485, 0.01671751, 0.14548332,
       0.20863028, 0.07043622, 0.00644119, 0.04720409, 0.0894946 ,
       0.03320198, 0.00214927])]"
3.5,4.5,0.6,3.0,L0,17,6,5.0,31,[0.18147449991712353],[0.14079318066296664],[36],"[array([1.82441018e-04, 3.92210814e-03, 3.47082581e-02, 9.19718252e-02,
       2.03979558e-03, 2.81580747e-02, 1.77450369e-01, 3.37629063e-01,
       2.51087287e-03, 2.35575605e-02, 1.16395132e-01, 1.81474500e-01])]"
3.5,4.5,0.6,3.0,L0,18,14,3.0,25,"[0.3834811149832634, 0.3355458957697998, 0.34891518272566896]","[0.23702769687942304, 0.2352042021027409, 0.23351113590750694]","[26, 27, 28]","[array([2.12161536e-01, 3.83481115e-01, 1.71700299e-01, 2.40975930e-02,
       7.05965218e-02, 9.01253494e-02, 2.90228162e-02, 2.52696286e-03,
       4.72696380e-03, 8.28401052e-03, 3.07631620e-03, 2.00516451e-04]), array([6.74339590e-02, 3.36034597e-01, 3.35545896e-01, 1.11349701e-01,
       2.09653484e-02, 6.79511200e-02, 4.60981976e-02, 9.73897586e-03,
       7.77848885e-04, 2.52741289e-03, 1.44913446e-03, 1.27809211e-04]), array([7.40993028e-03, 1.15700243e-01, 4.19633074e-01, 3.48915183e-01,
       2.41233709e-03, 2.21873559e-02, 5.25949665e-02, 2.93909225e-02,
       8.85410997e-05, 5.11466311e-04, 8.76643944e-04, 2.79336742e-04])]"
3.5,4.5,0.6,3.0,L0,19,18,1.0,34,"[0.09620399370814027, 0.2080371965818861, 0.11895439214393198, 0.41960277791877504]","[0.1678952009675782, 0.16687791592675952, 0.16593368816746973, 0.16505415667296147]","[26, 30, 29, 33]","[array([0.03607505, 0.09620399, 0.0490493 , 0.00806947, 0.06872012,
       0.2026054 , 0.1381531 , 0.03043602, 0.09031106, 0.17472315,
       0.09031106, 0.01534227]), array([0.01369514, 0.05748451, 0.02305183, 0.00374552, 0.05651993,
       0.2080372 , 0.12518989, 0.02539699, 0.11542558, 0.23664553,
       0.11542558, 0.01938231]), array([0.01349055, 0.03340762, 0.00523912, 0.00051341, 0.11895439,
       0.19631669, 0.04448468, 0.00370158, 0.28501873, 0.24990809,
       0.04602312, 0.002942  ]), array([5.96097418e-03, 9.37857299e-03, 1.31996483e-03, 2.13046316e-04,
       1.20728204e-01, 1.25661765e-01, 2.09470234e-02, 2.21437642e-03,
       4.19602778e-01, 2.54682931e-01, 3.65888126e-02, 2.70155110e-03])]"
3.5,4.5,0.6,3.0,L0,20,14,1.0,36,"[0.24063029860669055, 0.11185883432708338, 0.3710313853421695]","[0.237027696879423, 0.23520420210274084, 0.233511135907507]","[32, 31, 35]","[array([1.29960954e-05, 1.02846591e-03, 1.57794052e-02, 4.36795423e-02,
       2.71823207e-04, 7.27041644e-03, 8.00481135e-02, 2.40630299e-01,
       2.04398923e-03, 3.00830043e-02, 1.92095284e-01, 3.87056661e-01]), array([3.74997010e-05, 8.16093974e-04, 1.07018544e-02, 1.85310471e-02,
       2.50131517e-03, 2.31200657e-02, 1.11858834e-01, 1.63030532e-01,
       1.89828082e-02, 1.07963438e-01, 2.86702390e-01, 2.55754122e-01]), array([2.13287551e-05, 3.83077187e-04, 3.95248689e-03, 4.90191328e-03,
       2.08086746e-03, 2.22696429e-02, 9.83457771e-02, 9.58639017e-02,
       2.25515698e-02, 1.48056020e-01, 3.71031385e-01, 2.30542030e-01])]"
3.5,4.5,0.6,3.0,L0,21,14,1.0,36,"[0.24063029860669055, 0.11185883432708338, 0.3710313853421695]","[0.237027696879423, 0.23520420210274084, 0.233511135907507]","[32, 31, 35]","[array([1.29960954e-05, 1.02846591e-03, 1.57794052e-02, 4.36795423e-02,
       2.71823207e-04, 7.27041644e-03, 8.00481135e-02, 2.40630299e-01,
       2.04398923e-03, 3.00830043e-02, 1.92095284e-01, 3.87056661e-01]), array([3.74997010e-05, 8.16093974e-04, 1.07018544e-02, 1.85310471e-02,
       2.50131517e-03, 2.31200657e-02, 1.11858834e-01, 1.63030532e-01,
       1.89828082e-02, 1.07963438e-01, 2.86702390e-01, 2.55754122e-01]), array([2.13287551e-05, 3.83077187e-04, 3.95248689e-03, 4.90191328e-03,
       2.08086746e-03, 2.22696429e-02, 9.83457771e-02, 9.58639017e-02,
       2.25515698e-02, 1.48056020e-01, 3.71031385e-01, 2.30542030e-01])]"
3.5,4.5,0.6,3.0,L0,22,10,0.0,31,"[0.17277365864593217, 0.29896121940595394]","[0.14079318066296664, 0.1398383620719299]","[27, 31]","[array([0.00518244, 0.0591131 , 0.17277366, 0.11517464, 0.01956683,
       0.1272851 , 0.25822958, 0.1272851 , 0.00994927, 0.03771892,
       0.05000744, 0.0177139 ]), array([0.00280774, 0.03674325, 0.13494733, 0.0800699 , 0.0193279 ,
       0.13187794, 0.29896122, 0.13187794, 0.0149731 , 0.05445624,
       0.0709044 , 0.02305304])]"
3.5,4.5,0.6,3.0,L0,23,6,4.0,29,[0.2419531638940976],[0.14445286719978143],[33],"[array([6.62366811e-02, 4.79484210e-02, 1.18774094e-02, 1.29840761e-03,
       3.49735162e-01, 1.67002549e-01, 2.38184012e-02, 1.53424377e-03,
       2.41953164e-01, 8.16767618e-02, 6.70384522e-03, 2.14954312e-04])]"
3.5,4.5,0.6,3.0,L0,24,18,1.0,34,"[0.09620399370814027, 0.2080371965818861, 0.11895439214393198, 0.41960277791877504]","[0.1678952009675782, 0.16687791592675952, 0.16593368816746973, 0.16505415667296147]","[26, 30, 29, 33]","[array([0.03607505, 0.09620399, 0.0490493 , 0.00806947, 0.06872012,
       0.2026054 , 0.1381531 , 0.03043602, 0.09031106, 0.17472315,
       0.09031106, 0.01534227]), array([0.01369514, 0.05748451, 0.02305183, 0.00374552, 0.05651993,
       0.2080372 , 0.12518989, 0.02539699, 0.11542558, 0.23664553,
       0.11542558, 0.01938231]), array([0.01349055, 0.03340762, 0.00523912, 0.00051341, 0.11895439,
       0.19631669, 0.04448468, 0.00370158, 0.28501873, 0.24990809,
       0.04602312, 0.002942  ]), array([5.96097418e-03, 9.37857299e-03, 1.31996483e-03, 2.13046316e-04,
       1.20728204e-01, 1.25661765e-01, 2.09470234e-02, 2.21437642e-03,
       4.19602778e-01, 2.54682931e-01, 3.65888126e-02, 2.70155110e-03])]"
3.5,4.5,0.6,3.0,L0,25,6,4.0,29,[0.2419531638940976],[0.14445286719978143],[33],"[array([6.62366811e-02, 4.79484210e-02, 1.18774094e-02, 1.29840761e-03,
       3.49735162e-01, 1.67002549e-01, 2.38184012e-02, 1.53424377e-03,
       2.41953164e-01, 8.16767618e-02, 6.70384522e-03, 2.14954312e-04])]"
3.5,4.5,0.6,3.0,L0,26,6,1.0,34,[0.46607614189028057],[0.1678952009675782],[33],"[array([1.55085446e-02, 7.61591140e-03, 1.31728664e-03, 1.93944867e-04,
       1.21304359e-01, 8.38126354e-02, 1.91831903e-02, 2.17561213e-03,
       4.66076142e-01, 2.42637917e-01, 3.74979238e-02, 2.67653322e-03])]"
3.5,4.5,0.6,3.0,L0,27,10,0.0,31,"[0.2693913393099663, 0.2530557412072756]","[0.14079318066296664, 0.1398383620719299]","[30, 31]","[array([0.02356275, 0.07050907, 0.05080712, 0.01279257, 0.11948264,
       0.26939134, 0.14604021, 0.02485939, 0.09022269, 0.13595843,
       0.05080712, 0.00556668]), array([0.00484977, 0.0451038 , 0.07940592, 0.05145173, 0.03299366,
       0.21089598, 0.25305574, 0.10064708, 0.02419865, 0.09679788,
       0.07940592, 0.02119386])]"
3.5,4.5,0.6,3.0,L0,28,6,3.0,28,[0.2078436255114414],[0.15276658403047422],[31],"[array([0.01438434, 0.10156914, 0.2247927 , 0.12469963, 0.0279857 ,
       0.13452159, 0.20784363, 0.07629217, 0.00623503, 0.02599002,
       0.04123524, 0.01445083])]"
3.5,4.5,0.6,3.0,L0,29,6,4.0,28,[0.22232735233102055],[0.15276658403047422],[32],"[array([0.0015307 , 0.02334687, 0.15881313, 0.32855815, 0.00295635,
       0.02966959, 0.14527305, 0.22232735, 0.0006246 , 0.00480381,
       0.02787672, 0.05421967])]"
3.5,4.5,0.6,3.0,L0,30,18,0.0,32,"[0.24336647375788856, 0.20762360338009203, 0.14487563701967987, 0.3760868804929705]","[0.14445286719978143, 0.14350919326610861, 0.14263844846401313, 0.1418318545552455]","[30, 29, 28, 32]","[array([0.01744931, 0.05194363, 0.03610216, 0.00918768, 0.09778418,
       0.24336647, 0.14487533, 0.02736913, 0.10963649, 0.17961955,
       0.07347838, 0.00918768]), array([0.02336977, 0.03809102, 0.0107392 , 0.00119619, 0.2076236 ,
       0.23981518, 0.05122186, 0.00365075, 0.23284237, 0.16579414,
       0.02445972, 0.00119619]), array([0.00100727, 0.01759076, 0.06624223, 0.14487564, 0.00733871,
       0.08725983, 0.2111897 , 0.28570033, 0.00514473, 0.03897166,
       0.07025613, 0.06442301]), array([1.63606780e-04, 4.77479685e-03, 4.73898798e-02, 1.44471902e-01,
       1.72277751e-03, 3.15122425e-02, 1.97412876e-01, 3.76086880e-01,
       2.10499338e-03, 2.09287952e-02, 7.85294579e-02, 9.49017919e-02])]"
3.5,4.5,0.6,3.0,L0,31,10,0.0,30,"[0.170512967512784, 0.298350243215567]","[0.14079318066296664, 0.13983836207192993]","[26, 30]","[array([0.05836611, 0.17051297, 0.11385974, 0.02454226, 0.12595047,
       0.25521943, 0.12595047, 0.01941315, 0.03736506, 0.04946092,
       0.01752835, 0.00183106]), array([0.03665743, 0.13435884, 0.07998681, 0.01627391, 0.13191757,
       0.29835024, 0.13191757, 0.01939735, 0.05457923, 0.07093121,
       0.02309324, 0.00253658])]"
