init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,4.5,0.8000000000000003,4.5,L25,52.18,0.63
0.9,4.5,0.8000000000000003,4.5,L50,61.56,0.64
0.9,4.5,0.8000000000000003,4.5,L75,58.5,0.45
0.9,4.5,0.8000000000000003,4.5,L100,52.36,0.37
0.9,4.5,0.8000000000000003,4.5,L125,50.38,0.56
0.9,4.5,0.8000000000000003,5.0,L0,62.42,0.5
0.9,4.5,0.8000000000000003,5.0,L25,58.6,0.46
0.9,4.5,0.8000000000000003,5.0,L50,58.56,0.79
0.9,4.5,0.8000000000000003,5.0,L75,56.94,0.42
0.9,4.5,0.8000000000000003,5.0,L100,54.44,0.38
0.9,4.5,0.8000000000000003,5.0,L125,55.22,0.6
0.9,4.5,0.8500000000000003,0.5,L0,6.32,0.08
0.9,4.5,0.8500000000000003,0.5,L25,6.48,0.12
0.9,4.5,0.8500000000000003,0.5,L50,6.24,0.06
0.9,4.5,0.8500000000000003,0.5,L75,6.2,0.05
0.9,4.5,0.8500000000000003,0.5,L100,6.36,0.09
0.9,4.5,0.8500000000000003,0.5,L125,6.36,0.09
0.9,4.5,0.8500000000000003,1.0,L0,19.34,0.32
0.9,4.5,0.8500000000000003,1.0,L25,7.18,0.16
0.9,4.5,0.8500000000000003,1.0,L50,6.32,0.14
0.9,4.5,0.8500000000000003,1.0,L75,6.4,0.13
0.9,4.5,0.8500000000000003,1.0,L100,6.44,0.14
0.9,4.5,0.8500000000000003,1.0,L125,6.48,0.15
0.9,4.5,0.8500000000000003,1.5,L0,50.22,0.56
0.9,4.5,0.8500000000000003,1.5,L25,19.24,0.59
0.9,4.5,0.8500000000000003,1.5,L50,14.46,0.25
0.9,4.5,0.8500000000000003,1.5,L75,15.4,0.33
0.9,4.5,0.8500000000000003,1.5,L100,15.36,0.35
0.9,4.5,0.8500000000000003,1.5,L125,10.78,0.17
0.9,4.5,0.8500000000000003,2.0,L0,42.48,0.64
0.9,4.5,0.8500000000000003,2.0,L25,30.9,0.84
0.9,4.5,0.8500000000000003,2.0,L50,18.74,0.83
0.9,4.5,0.8500000000000003,2.0,L75,17.38,0.39
0.9,4.5,0.8500000000000003,2.0,L100,8.16,0.46
0.9,4.5,0.8500000000000003,2.0,L125,8.08,0.45
0.9,4.5,0.8500000000000003,2.5,L0,49.84,1.3
0.9,4.5,0.8500000000000003,2.5,L25,31.36,0.39
