init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,1.0,0.2,3.1,L100,6.56,1.44
1.0,1.0,0.2,4.1,L0,18.0,5.22
1.0,1.0,0.2,4.1,L50,16.8,2.92
1.0,1.0,0.2,4.1,L100,10.92,2.34
1.0,1.0,0.2,5.1,L0,16.78,5.42
1.0,1.0,0.2,5.1,L50,16.38,4.74
1.0,1.0,0.2,5.1,L100,13.98,3.44
1.0,1.0,0.2,6.1,L0,19.04,5.09
1.0,1.0,0.2,6.1,L50,20.16,5.79
1.0,1.0,0.2,6.1,L100,15.02,3.66
1.0,1.0,0.2,7.1,L0,23.3,5.7
1.0,1.0,0.2,7.1,L50,19.36,5.17
1.0,1.0,0.2,7.1,L100,17.08,3.53
1.0,1.0,0.2,8.1,L0,17.62,7.68
1.0,1.0,0.2,8.1,L50,17.38,4.55
1.0,1.0,0.2,8.1,L100,16.58,4.63
1.0,1.0,0.2,9.1,L0,18.9,6.11
1.0,1.0,0.2,9.1,L50,17.0,5.36
1.0,1.0,0.2,9.1,L100,20.78,4.33
1.0,1.0,0.2,10.1,L0,17.36,6.68
1.0,1.0,0.2,10.1,L50,18.3,6.03
1.0,1.0,0.2,10.1,L100,21.16,3.28
1.0,1.0,0.30000000000000004,0.1,L0,6.0,0.0
1.0,1.0,0.30000000000000004,0.1,L50,6.0,0.0
1.0,1.0,0.30000000000000004,0.1,L100,6.0,0.0
1.0,1.0,0.30000000000000004,1.1,L0,9.9,1.36
1.0,1.0,0.30000000000000004,1.1,L50,6.0,0.02
1.0,1.0,0.30000000000000004,1.1,L100,6.0,0.07
1.0,1.0,0.30000000000000004,2.1,L0,9.96,3.61
1.0,1.0,0.30000000000000004,2.1,L50,6.72,1.99
1.0,1.0,0.30000000000000004,2.1,L100,6.44,0.33
1.0,1.0,0.30000000000000004,3.1,L0,16.42,3.17
1.0,1.0,0.30000000000000004,3.1,L50,13.5,2.14
1.0,1.0,0.30000000000000004,3.1,L100,7.04,1.18
1.0,1.0,0.30000000000000004,4.1,L0,17.34,5.23
1.0,1.0,0.30000000000000004,4.1,L50,11.86,3.16
1.0,1.0,0.30000000000000004,4.1,L100,10.1,2.37
1.0,1.0,0.30000000000000004,5.1,L0,15.46,5.15
1.0,1.0,0.30000000000000004,5.1,L50,12.8,3.75
1.0,1.0,0.30000000000000004,5.1,L100,14.88,2.49
1.0,1.0,0.30000000000000004,6.1,L0,13.08,4.33
1.0,1.0,0.30000000000000004,6.1,L50,11.8,3.38
1.0,1.0,0.30000000000000004,6.1,L100,14.68,3.44
1.0,1.0,0.30000000000000004,7.1,L0,13.96,6.02
1.0,1.0,0.30000000000000004,7.1,L50,14.9,3.89
1.0,1.0,0.30000000000000004,7.1,L100,12.0,3.52
1.0,1.0,0.30000000000000004,8.1,L0,15.4,6.46
1.0,1.0,0.30000000000000004,8.1,L50,15.66,4.02
1.0,1.0,0.30000000000000004,8.1,L100,12.58,4.01
1.0,1.0,0.30000000000000004,9.1,L0,13.2,6.36
1.0,1.0,0.30000000000000004,9.1,L50,14.84,3.6
1.0,1.0,0.30000000000000004,9.1,L100,11.72,4.08
1.0,1.0,0.30000000000000004,10.1,L0,15.2,6.38
1.0,1.0,0.30000000000000004,10.1,L50,12.08,5.15
1.0,1.0,0.30000000000000004,10.1,L100,16.78,4.21
1.0,1.0,0.4,0.1,L0,6.0,0.0
1.0,1.0,0.4,0.1,L50,6.0,0.0
1.0,1.0,0.4,0.1,L100,6.0,0.0
1.0,1.0,0.4,1.1,L0,11.2,1.42
1.0,1.0,0.4,1.1,L50,6.0,0.02
1.0,1.0,0.4,1.1,L100,6.0,0.06
1.0,1.0,0.4,2.1,L0,8.92,2.79
1.0,1.0,0.4,2.1,L50,8.18,1.51
1.0,1.0,0.4,2.1,L100,6.32,0.22
1.0,1.0,0.4,3.1,L0,12.14,3.97
1.0,1.0,0.4,3.1,L50,10.24,2.39
1.0,1.0,0.4,3.1,L100,7.52,1.21
1.0,1.0,0.4,4.1,L0,16.4,5.4
1.0,1.0,0.4,4.1,L50,10.16,3.02
1.0,1.0,0.4,4.1,L100,13.16,2.0
1.0,1.0,0.4,5.1,L0,14.14,5.19
1.0,1.0,0.4,5.1,L50,14.04,3.27
1.0,1.0,0.4,5.1,L100,14.0,2.94
1.0,1.0,0.4,6.1,L0,14.64,4.96
1.0,1.0,0.4,6.1,L50,14.2,3.04
1.0,1.0,0.4,6.1,L100,12.18,3.0
1.0,1.0,0.4,7.1,L0,11.36,6.98
1.0,1.0,0.4,7.1,L50,13.06,4.5
1.0,1.0,0.4,7.1,L100,15.4,3.09
1.0,1.0,0.4,8.1,L0,14.56,6.1
1.0,1.0,0.4,8.1,L50,12.94,3.88
1.0,1.0,0.4,8.1,L100,13.54,3.96
1.0,1.0,0.4,9.1,L0,13.72,5.85
1.0,1.0,0.4,9.1,L50,13.68,4.19
1.0,1.0,0.4,9.1,L100,13.66,3.58
1.0,1.0,0.4,10.1,L0,14.04,5.77
1.0,1.0,0.4,10.1,L50,14.48,6.46
1.0,1.0,0.4,10.1,L100,15.12,3.86
