init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,4.5,1.0000000000000004,1.0,L0,66.98,1.11
0.9,4.5,1.0000000000000004,1.0,L50,18.76,3.59
0.9,4.5,1.0000000000000004,1.0,L100,19.32,4.02
0.9,4.5,1.0000000000000004,1.5,L0,68.98,0.85
0.9,4.5,1.0000000000000004,1.5,L50,41.06,2.27
0.9,4.5,1.0000000000000004,1.5,L100,21.02,2.48
0.9,4.5,1.0000000000000004,2.0,L0,64.38,1.26
0.9,4.5,1.0000000000000004,2.0,L50,57.12,0.73
0.9,4.5,1.0000000000000004,2.0,L100,52.66,2.22
0.9,4.5,1.0000000000000004,2.5,L0,53.86,1.07
0.9,4.5,1.0000000000000004,2.5,L50,73.0,1.11
0.9,4.5,1.0000000000000004,2.5,L100,70.14,1.55
0.9,4.5,1.0000000000000004,3.0,L0,58.86,1.28
0.9,4.5,1.0000000000000004,3.0,L50,71.5,0.66
0.9,4.5,1.0000000000000004,3.0,L100,66.24,0.91
0.9,4.5,1.0000000000000004,3.5,L0,65.52,1.2
0.9,4.5,1.0000000000000004,3.5,L50,55.26,0.78
0.9,4.5,1.0000000000000004,3.5,L100,73.26,0.9
0.9,4.5,1.0000000000000004,4.0,L0,65.1,2.07
0.9,4.5,1.0000000000000004,4.0,L50,59.62,1.53
0.9,4.5,1.0000000000000004,4.0,L100,75.26,0.89
0.9,4.5,1.0000000000000004,4.5,L0,62.16,0.89
0.9,4.5,1.0000000000000004,4.5,L50,47.54,1.18
0.9,4.5,1.0000000000000004,4.5,L100,64.14,0.87
0.9,4.5,1.0000000000000004,5.0,L0,68.88,1.47
0.9,4.5,1.0000000000000004,5.0,L50,54.72,0.62
0.9,4.5,1.0000000000000004,5.0,L100,65.72,0.67
0.9,5.0,0.5,0.5,L0,19.4,3.49
0.9,5.0,0.5,0.5,L50,20.08,3.31
0.9,5.0,0.5,0.5,L100,19.2,3.78
0.9,5.0,0.5,1.0,L0,70.82,2.36
0.9,5.0,0.5,1.0,L50,23.82,3.7
0.9,5.0,0.5,1.0,L100,22.78,3.53
0.9,5.0,0.5,1.5,L0,60.86,1.21
0.9,5.0,0.5,1.5,L50,49.88,3.16
