init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.1,1.0,0.6000000000000001,3.0,L100,6.0,0.91

0.1,1.0,0.6000000000000001,3.5,L0,6.0,3.03

0.1,1.0,0.6000000000000001,3.5,L50,6.0,2.03

0.1,1.0,0.6000000000000001,3.5,L100,6.0,1.42

0.1,1.0,0.6000000000000001,4.0,L0,6.0,3.83

0.1,1.0,0.6000000000000001,4.0,L50,6.0,2.51

0.1,1.0,0.6000000000000001,4.0,L100,6.0,1.66

0.1,1.0,0.6000000000000001,4.5,L0,6.0,3.4

0.1,1.0,0.6000000000000001,4.5,L50,6.0,2.57

0.1,1.0,0.6000000000000001,4.5,L100,6.0,1.8

0.1,1.0,0.6000000000000001,5.0,L0,6.0,3.21

0.1,1.0,0.6000000000000001,5.0,L50,6.0,2.63

0.1,1.0,0.6000000000000001,5.0,L100,6.0,1.84

0.1,1.0,0.6500000000000001,1.0,L0,6.0,0.76

0.1,1.0,0.6500000000000001,1.0,L50,6.0,0.02

0.1,1.0,0.6500000000000001,1.0,L100,6.0,0.03

0.1,1.0,0.6500000000000001,1.5,L0,6.0,1.87

0.1,1.0,0.6500000000000001,1.5,L50,6.0,0.48

0.1,1.0,0.6500000000000001,1.5,L100,6.0,0.16

0.1,1.0,0.6500000000000001,2.0,L0,6.0,2.03

0.1,1.0,0.6500000000000001,2.0,L50,6.0,0.72

0.1,1.0,0.6500000000000001,2.0,L100,6.0,0.33

0.1,1.0,0.6500000000000001,2.5,L0,6.0,2.41

0.1,1.0,0.6500000000000001,2.5,L50,6.0,1.27

0.1,1.0,0.6500000000000001,2.5,L100,6.0,0.57

0.1,1.0,0.6500000000000001,3.0,L0,6.0,2.94

0.1,1.0,0.6500000000000001,3.0,L50,6.0,1.7

0.1,1.0,0.6500000000000001,3.0,L100,6.0,0.92

0.1,1.0,0.6500000000000001,3.5,L0,6.0,3.24

0.1,1.0,0.6500000000000001,3.5,L50,6.0,2.3

0.1,1.0,0.6500000000000001,3.5,L100,6.0,1.43

0.1,1.0,0.6500000000000001,4.0,L0,6.0,3.43

0.1,1.0,0.6500000000000001,4.0,L50,6.0,2.36

0.1,1.0,0.6500000000000001,4.0,L100,6.0,1.65

0.1,1.0,0.6500000000000001,4.5,L0,6.0,3.39

0.1,1.0,0.6500000000000001,4.5,L50,6.0,2.75

0.1,1.0,0.6500000000000001,4.5,L100,6.0,1.44

0.1,1.0,0.6500000000000001,5.0,L0,6.0,3.87

0.1,1.0,0.6500000000000001,5.0,L50,6.0,2.55

0.1,1.0,0.6500000000000001,5.0,L100,6.0,2.18

0.1,1.0,0.7000000000000002,1.0,L0,6.0,0.74

0.1,1.0,0.7000000000000002,1.0,L50,6.0,0.06

0.1,1.0,0.7000000000000002,1.0,L100,6.0,0.01

0.1,1.0,0.7000000000000002,1.5,L0,6.0,1.9

0.1,1.0,0.7000000000000002,1.5,L50,6.0,0.28

0.1,1.0,0.7000000000000002,1.5,L100,6.0,0.18

0.1,1.0,0.7000000000000002,2.0,L0,6.0,2.16

0.1,1.0,0.7000000000000002,2.0,L50,6.0,0.9

0.1,1.0,0.7000000000000002,2.0,L100,6.0,0.34

0.1,1.0,0.7000000000000002,2.5,L0,6.0,2.92

0.1,1.0,0.7000000000000002,2.5,L50,6.0,1.24

0.1,1.0,0.7000000000000002,2.5,L100,6.0,0.68

0.1,1.0,0.7000000000000002,3.0,L0,6.0,3.47

0.1,1.0,0.7000000000000002,3.0,L50,6.0,2.01

0.1,1.0,0.7000000000000002,3.0,L100,6.0,0.91

0.1,1.0,0.7000000000000002,3.5,L0,6.0,3.27

0.1,1.0,0.7000000000000002,3.5,L50,6.0,1.87

0.1,1.0,0.7000000000000002,3.5,L100,6.0,1.43

0.1,1.0,0.7000000000000002,4.0,L0,6.0,3.18

0.1,1.0,0.7000000000000002,4.0,L50,6.0,2.63

0.1,1.0,0.7000000000000002,4.0,L100,6.0,1.63

0.1,1.0,0.7000000000000002,4.5,L0,6.0,3.77

0.1,1.0,0.7000000000000002,4.5,L50,6.0,2.71

0.1,1.0,0.7000000000000002,4.5,L100,6.0,1.93

0.1,1.0,0.7000000000000002,5.0,L0,6.0,4.27

0.1,1.0,0.7000000000000002,5.0,L50,6.0,3.12

0.1,1.0,0.7000000000000002,5.0,L100,6.0,1.93

