init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list 
3.5,4.5,0.6,3.0,L50,136,10,1.0,13,"[13, 14, 14]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[13, 14, 14]"
3.5,4.5,0.6,3.0,L50,137,10,1.0,21,"[21, 22, 22]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[21, 22, 22]"
3.5,4.5,0.6,3.0,L50,138,10,1.0,13,"[13, 14, 14]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[13, 14, 14]"
3.5,4.5,0.6,3.0,L50,139,6,0.0,18,"[18, 18]","[0.1421092939754891, 0.14079318066296664]","[18, 18]"
3.5,4.5,0.6,3.0,L50,140,6,4.0,15,"[19, 19]","[0.1692849084178926, 0.16789520096757823]","[19, 19]"
3.5,4.5,0.6,3.0,L50,141,6,3.0,18,"[21, 21]","[0.1421092939754891, 0.14079318066296664]","[21, 21]"
3.5,4.5,0.6,3.0,L50,142,6,0.0,22,"[22, 22]","[0.1692849084178926, 0.1678952009675782]","[22, 22]"
3.5,4.5,0.6,3.0,L50,143,6,5.0,13,"[18, 18]","[0.23951778664437084, 0.23702769687942304]","[18, 18]"
3.5,4.5,0.6,3.0,L50,144,10,0.0,24,"[20, 24, 24]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[20, 24, 24]"
3.5,4.5,0.6,3.0,L50,145,6,3.0,15,"[18, 18]","[0.1692849084178926, 0.16789520096757823]","[18, 18]"
3.5,4.5,0.6,3.0,L50,146,6,0.0,24,"[24, 24]","[0.23951778664437084, 0.237027696879423]","[24, 24]"
3.5,4.5,0.6,3.0,L50,147,6,0.0,19,"[19, 19]","[0.1421092939754891, 0.14079318066296664]","[19, 19]"
3.5,4.5,0.6,3.0,L50,148,6,8.0,15,"[23, 23]","[0.1692849084178926, 0.16789520096757823]","[23, 23]"
3.5,4.5,0.6,3.0,L50,149,6,5.0,15,"[20, 20]","[0.1692849084178926, 0.16789520096757823]","[20, 20]"
3.5,4.5,0.6,3.0,L50,150,6,3.0,14,"[17, 17]","[0.19540063213223857, 0.1936977475755516]","[17, 17]"
3.5,4.5,0.6,3.0,L50,151,10,0.0,20,"[19, 20, 20]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[19, 20, 20]"
3.5,4.5,0.6,3.0,L50,152,10,1.0,15,"[15, 16, 16]","[0.1692849084178926, 0.16789520096757823, 0.16687791592675955]","[15, 16, 16]"
3.5,4.5,0.6,3.0,L50,153,10,0.0,19,"[18, 19, 19]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[18, 19, 19]"
3.5,4.5,0.6,3.0,L50,154,10,0.0,22,"[18, 22, 22]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[18, 22, 22]"
3.5,4.5,0.6,3.0,L50,155,6,1.0,18,"[19, 19]","[0.1421092939754891, 0.14079318066296664]","[19, 19]"
3.5,4.5,0.6,3.0,L50,156,6,4.0,15,"[19, 19]","[0.1692849084178926, 0.16789520096757823]","[19, 19]"
3.5,4.5,0.6,3.0,L50,157,10,0.0,14,"[13, 14, 14]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287262]","[13, 14, 14]"
3.5,4.5,0.6,3.0,L50,158,6,0.0,20,"[20, 20]","[0.1457512709624567, 0.14445286719978143]","[20, 20]"
3.5,4.5,0.6,3.0,L50,159,6,4.0,14,"[18, 18]","[0.19540063213223857, 0.1936977475755516]","[18, 18]"
3.5,4.5,0.6,3.0,L50,160,6,3.0,14,"[17, 17]","[0.19540063213223857, 0.1936977475755516]","[17, 17]"
3.5,4.5,0.6,3.0,L50,161,6,1.0,18,"[19, 19]","[0.1421092939754891, 0.14079318066296664]","[19, 19]"
3.5,4.5,0.6,3.0,L50,162,6,1.0,23,"[24, 24]","[0.19540063213223857, 0.1936977475755516]","[24, 24]"
3.5,4.5,0.6,3.0,L50,163,10,1.0,13,"[13, 14, 14]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[13, 14, 14]"
3.5,4.5,0.6,3.0,L50,164,14,0.0,16,"[14, 15, 16, 16]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174, 0.1509436239174387]","[14, 15, 16, 16]"
3.5,4.5,0.6,3.0,L50,165,10,0.0,24,"[20, 24, 24]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[20, 24, 24]"
3.5,4.5,0.6,3.0,L50,166,6,0.0,16,"[16, 16]","[0.15406502536445332, 0.15276658403047422]","[16, 16]"
3.5,4.5,0.6,3.0,L50,167,10,0.0,22,"[21, 22, 22]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[21, 22, 22]"
3.5,4.5,0.6,3.0,L50,168,6,3.0,20,"[23, 23]","[0.1457512709624567, 0.14445286719978143]","[23, 23]"
3.5,4.5,0.6,3.0,L50,169,10,0.0,20,"[19, 20, 20]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[19, 20, 20]"
3.5,4.5,0.6,3.0,L50,170,6,2.0,21,"[23, 23]","[0.15406502536445332, 0.1527665840304742]","[23, 23]"
3.5,4.5,0.6,3.0,L50,171,6,4.0,20,"[24, 24]","[0.1457512709624567, 0.14445286719978143]","[24, 24]"
3.5,4.5,0.6,3.0,L50,172,6,1.0,14,"[15, 15]","[0.19540063213223857, 0.1936977475755516]","[15, 15]"
3.5,4.5,0.6,3.0,L50,173,10,0.0,18,"[17, 18, 18]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[17, 18, 18]"
3.5,4.5,0.6,3.0,L50,174,6,0.0,19,"[19, 19]","[0.1421092939754891, 0.14079318066296664]","[19, 19]"
3.5,4.5,0.6,3.0,L50,175,10,0.0,21,"[17, 21, 21]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[17, 21, 21]"
3.5,4.5,0.6,3.0,L50,176,10,1.0,24,"[19, 23, 23]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[19, 23, 23]"
3.5,4.5,0.6,3.0,L50,177,6,0.0,19,"[19, 19]","[0.1421092939754891, 0.14079318066296664]","[19, 19]"
3.5,4.5,0.6,3.0,L50,178,14,1.0,18,"[14, 13, 17, 17]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993, 0.13895866407602125]","[14, 13, 17, 17]"
3.5,4.5,0.6,3.0,L50,179,6,1.0,19,"[20, 20]","[0.1421092939754891, 0.14079318066296664]","[20, 20]"
3.5,4.5,0.6,3.0,L50,180,6,1.0,19,"[20, 20]","[0.1421092939754891, 0.14079318066296664]","[20, 20]"
3.5,4.5,0.6,3.0,L50,181,6,0.0,20,"[20, 20]","[0.1457512709624567, 0.14445286719978143]","[20, 20]"
3.5,4.5,0.6,3.0,L50,182,6,0.0,24,"[24, 24]","[0.23951778664437084, 0.237027696879423]","[24, 24]"
3.5,4.5,0.6,3.0,L50,183,6,0.0,20,"[20, 20]","[0.1457512709624567, 0.14445286719978143]","[20, 20]"
3.5,4.5,0.6,3.0,L50,184,10,0.0,19,"[18, 19, 19]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[18, 19, 19]"
3.5,4.5,0.6,3.0,L50,185,10,0.0,23,"[19, 23, 23]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[19, 23, 23]"
3.5,4.5,0.6,3.0,L50,186,6,1.0,13,"[14, 14]","[0.23951778664437084, 0.23702769687942304]","[14, 14]"
3.5,4.5,0.6,3.0,L50,187,10,0.0,20,"[19, 20, 20]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[19, 20, 20]"
3.5,4.5,0.6,3.0,L50,188,6,0.0,20,"[20, 20]","[0.1457512709624567, 0.14445286719978143]","[20, 20]"
3.5,4.5,0.6,3.0,L50,189,10,0.0,24,"[23, 24, 24]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[23, 24, 24]"
3.5,4.5,0.6,3.0,L50,190,6,4.0,15,"[19, 19]","[0.1692849084178926, 0.16789520096757823]","[19, 19]"
3.5,4.5,0.6,3.0,L50,191,10,0.0,22,"[18, 22, 22]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[18, 22, 22]"
3.5,4.5,0.6,3.0,L50,192,10,1.0,17,"[17, 18, 18]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[17, 18, 18]"
3.5,4.5,0.6,3.0,L50,193,6,5.0,15,"[20, 20]","[0.1692849084178926, 0.16789520096757823]","[20, 20]"
3.5,4.5,0.6,3.0,L50,194,6,1.0,17,"[18, 18]","[0.1457512709624567, 0.14445286719978143]","[18, 18]"
3.5,4.5,0.6,3.0,L50,195,10,0.0,16,"[15, 16, 16]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[15, 16, 16]"
3.5,4.5,0.6,3.0,L50,196,6,0.0,22,"[22, 22]","[0.1692849084178926, 0.1678952009675782]","[22, 22]"
3.5,4.5,0.6,3.0,L50,197,6,1.0,19,"[20, 20]","[0.1421092939754891, 0.14079318066296664]","[20, 20]"
3.5,4.5,0.6,3.0,L50,198,6,1.0,13,"[14, 14]","[0.23951778664437084, 0.23702769687942304]","[14, 14]"
3.5,4.5,0.6,3.0,L50,199,10,1.0,13,"[13, 14, 14]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[13, 14, 14]"
3.5,4.5,0.6,3.0,L50,200,6,0.0,22,"[22, 22]","[0.1692849084178926, 0.1678952009675782]","[22, 22]"
3.5,4.5,0.6,3.0,L100,1,6,0.0,6,"[6, 6]","[0.1421092939754891, 0.14079318066296664]","[6, 6]"
3.5,4.5,0.6,3.0,L100,2,6,2.0,1,"[3, 3]","[0.23951778664437084, 0.23702769687942304]","[3, 3]"
3.5,4.5,0.6,3.0,L100,3,10,1.0,5,"[5, 6, 6]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[5, 6, 6]"
3.5,4.5,0.6,3.0,L100,4,10,1.0,9,"[9, 10, 10]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[9, 10, 10]"
3.5,4.5,0.6,3.0,L100,5,14,2.0,12,"[8, 9, 10, 10]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084, 0.233511135907507]","[8, 9, 10, 10]"
3.5,4.5,0.6,3.0,L100,6,6,1.0,3,"[2, 2]","[0.1692849084178926, 0.16789520096757823]","[2, 2]"
3.5,4.5,0.6,3.0,L100,7,6,1.0,3,"[2, 2]","[0.1692849084178926, 0.16789520096757823]","[2, 2]"
3.5,4.5,0.6,3.0,L100,8,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
3.5,4.5,0.6,3.0,L100,9,10,1.0,5,"[5, 6, 6]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[5, 6, 6]"
3.5,4.5,0.6,3.0,L100,10,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.6,3.0,L100,11,10,1.0,5,"[5, 6, 6]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[5, 6, 6]"
3.5,4.5,0.6,3.0,L100,12,6,1.0,9,"[10, 10]","[0.15406502536445332, 0.1527665840304742]","[10, 10]"
3.5,4.5,0.6,3.0,L100,13,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.6,3.0,L100,14,6,1.0,3,"[2, 2]","[0.1692849084178926, 0.16789520096757823]","[2, 2]"
3.5,4.5,0.6,3.0,L100,15,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.6,3.0,L100,16,10,1.0,12,"[10, 11, 11]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[10, 11, 11]"
3.5,4.5,0.6,3.0,L100,17,6,2.0,5,"[7, 7]","[0.1457512709624567, 0.14445286719978143]","[7, 7]"
3.5,4.5,0.6,3.0,L100,18,10,1.0,4,"[2, 3, 3]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[2, 3, 3]"
3.5,4.5,0.6,3.0,L100,19,10,6.0,8,"[1, 2, 2]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[1, 2, 2]"
3.5,4.5,0.6,3.0,L100,20,10,1.0,1,"[1, 2, 2]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[1, 2, 2]"
3.5,4.5,0.6,3.0,L100,21,6,1.0,2,"[3, 3]","[0.19540063213223857, 0.1936977475755516]","[3, 3]"
3.5,4.5,0.6,3.0,L100,22,6,1.0,6,"[7, 7]","[0.1421092939754891, 0.14079318066296664]","[7, 7]"
3.5,4.5,0.6,3.0,L100,23,10,0.0,6,"[5, 6, 6]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[5, 6, 6]"
3.5,4.5,0.6,3.0,L100,24,10,0.0,11,"[10, 11, 11]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[10, 11, 11]"
3.5,4.5,0.6,3.0,L100,25,10,1.0,11,"[11, 12, 12]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[11, 12, 12]"
3.5,4.5,0.6,3.0,L100,26,6,4.0,6,"[10, 10]","[0.1421092939754891, 0.14079318066296664]","[10, 10]"
3.5,4.5,0.6,3.0,L100,27,6,1.0,1,"[2, 2]","[0.23951778664437084, 0.23702769687942304]","[2, 2]"
3.5,4.5,0.6,3.0,L100,28,10,1.0,10,"[10, 11, 11]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[10, 11, 11]"
3.5,4.5,0.6,3.0,L100,29,10,1.0,1,"[1, 2, 2]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[1, 2, 2]"
3.5,4.5,0.6,3.0,L100,30,10,0.0,12,"[11, 12, 12]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[11, 12, 12]"
3.5,4.5,0.6,3.0,L100,31,10,1.0,10,"[10, 11, 11]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[10, 11, 11]"
3.5,4.5,0.6,3.0,L100,32,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
3.5,4.5,0.6,3.0,L100,33,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.6,3.0,L100,34,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.6,3.0,L100,35,10,3.0,9,"[5, 6, 6]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[5, 6, 6]"
3.5,4.5,0.6,3.0,L100,36,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.6,3.0,L100,37,10,0.0,11,"[10, 11, 11]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[10, 11, 11]"
3.5,4.5,0.6,3.0,L100,38,6,1.0,6,"[7, 7]","[0.1421092939754891, 0.14079318066296664]","[7, 7]"
3.5,4.5,0.6,3.0,L100,39,6,1.0,3,"[2, 2]","[0.1692849084178926, 0.16789520096757823]","[2, 2]"
3.5,4.5,0.6,3.0,L100,40,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.6,3.0,L100,41,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.6,3.0,L100,42,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.6,3.0,L100,43,6,4.0,6,"[10, 10]","[0.1421092939754891, 0.14079318066296664]","[10, 10]"
3.5,4.5,0.6,3.0,L100,44,10,0.0,8,"[7, 8, 8]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[7, 8, 8]"
3.5,4.5,0.6,3.0,L100,45,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.6,3.0,L100,46,10,0.0,10,"[9, 10, 10]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[9, 10, 10]"
3.5,4.5,0.6,3.0,L100,47,6,2.0,6,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.6,3.0,L100,48,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.6,3.0,L100,49,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.6,3.0,L100,50,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.6,3.0,L100,51,6,1.0,7,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.6,3.0,L100,52,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.6,3.0,L100,53,6,1.0,9,"[10, 10]","[0.15406502536445332, 0.1527665840304742]","[10, 10]"
3.5,4.5,0.6,3.0,L100,54,6,1.0,1,"[2, 2]","[0.23951778664437084, 0.23702769687942304]","[2, 2]"
3.5,4.5,0.6,3.0,L100,55,6,1.0,2,"[3, 3]","[0.19540063213223857, 0.1936977475755516]","[3, 3]"
3.5,4.5,0.6,3.0,L100,56,6,1.0,2,"[3, 3]","[0.19540063213223857, 0.1936977475755516]","[3, 3]"
3.5,4.5,0.6,3.0,L100,57,10,0.0,4,"[3, 4, 4]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[3, 4, 4]"
3.5,4.5,0.6,3.0,L100,58,10,0.0,4,"[3, 4, 4]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[3, 4, 4]"
3.5,4.5,0.6,3.0,L100,59,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.6,3.0,L100,60,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.6,3.0,L100,61,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.6,3.0,L100,62,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.6,3.0,L100,63,6,4.0,4,"[8, 8]","[0.15406502536445332, 0.15276658403047422]","[8, 8]"
3.5,4.5,0.6,3.0,L100,64,6,2.0,5,"[7, 7]","[0.1457512709624567, 0.14445286719978143]","[7, 7]"
3.5,4.5,0.6,3.0,L100,65,6,0.0,6,"[6, 6]","[0.1421092939754891, 0.14079318066296664]","[6, 6]"
3.5,4.5,0.6,3.0,L100,66,6,1.0,3,"[2, 2]","[0.1692849084178926, 0.16789520096757823]","[2, 2]"
3.5,4.5,0.6,3.0,L100,67,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
3.5,4.5,0.6,3.0,L100,68,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.6,3.0,L100,69,10,0.0,7,"[6, 7, 7]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[6, 7, 7]"
3.5,4.5,0.6,3.0,L100,70,6,1.0,7,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.6,3.0,L100,71,10,1.0,5,"[5, 6, 6]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[5, 6, 6]"
3.5,4.5,0.6,3.0,L100,72,10,0.0,8,"[7, 8, 8]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[7, 8, 8]"
3.5,4.5,0.6,3.0,L100,73,10,0.0,2,"[1, 2, 2]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287262]","[1, 2, 2]"
3.5,4.5,0.6,3.0,L100,74,6,1.0,9,"[10, 10]","[0.15406502536445332, 0.1527665840304742]","[10, 10]"
3.5,4.5,0.6,3.0,L100,75,6,2.0,9,"[11, 11]","[0.15406502536445332, 0.1527665840304742]","[11, 11]"
3.5,4.5,0.6,3.0,L100,76,6,1.0,11,"[12, 12]","[0.19540063213223857, 0.1936977475755516]","[12, 12]"
3.5,4.5,0.6,3.0,L100,77,6,0.0,6,"[6, 6]","[0.1421092939754891, 0.14079318066296664]","[6, 6]"
3.5,4.5,0.6,3.0,L100,78,6,3.0,7,"[4, 4]","[0.1421092939754891, 0.14079318066296664]","[4, 4]"
3.5,4.5,0.6,3.0,L100,79,6,1.0,5,"[6, 6]","[0.1457512709624567, 0.14445286719978143]","[6, 6]"
3.5,4.5,0.6,3.0,L100,80,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
3.5,4.5,0.6,3.0,L100,81,10,1.0,9,"[9, 10, 10]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[9, 10, 10]"
3.5,4.5,0.6,3.0,L100,82,6,0.0,8,"[8, 8]","[0.1457512709624567, 0.14445286719978143]","[8, 8]"
3.5,4.5,0.6,3.0,L100,83,10,1.0,4,"[2, 3, 3]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[2, 3, 3]"
3.5,4.5,0.6,3.0,L100,84,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.6,3.0,L100,85,10,1.0,8,"[6, 7, 7]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[6, 7, 7]"
3.5,4.5,0.6,3.0,L100,86,6,4.0,8,"[12, 12]","[0.1457512709624567, 0.14445286719978143]","[12, 12]"
3.5,4.5,0.6,3.0,L100,87,10,0.0,12,"[11, 12, 12]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[11, 12, 12]"
3.5,4.5,0.6,3.0,L100,88,10,3.0,11,"[7, 8, 8]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[7, 8, 8]"
3.5,4.5,0.6,3.0,L100,89,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.6,3.0,L100,90,10,1.0,1,"[1, 2, 2]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[1, 2, 2]"
3.5,4.5,0.6,3.0,L100,91,10,3.0,6,"[2, 3, 3]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[2, 3, 3]"
3.5,4.5,0.6,3.0,L100,92,10,2.0,5,"[2, 3, 3]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[2, 3, 3]"
3.5,4.5,0.6,3.0,L100,93,6,2.0,9,"[11, 11]","[0.15406502536445332, 0.1527665840304742]","[11, 11]"
3.5,4.5,0.6,3.0,L100,94,6,0.0,6,"[6, 6]","[0.1421092939754891, 0.14079318066296664]","[6, 6]"
3.5,4.5,0.6,3.0,L100,95,6,1.0,7,"[8, 8]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.6,3.0,L100,96,6,1.0,1,"[2, 2]","[0.23951778664437084, 0.23702769687942304]","[2, 2]"
3.5,4.5,0.6,3.0,L100,97,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.6,3.0,L100,98,6,1.0,3,"[2, 2]","[0.1692849084178926, 0.16789520096757823]","[2, 2]"
3.5,4.5,0.6,3.0,L100,99,10,1.0,4,"[2, 3, 3]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[2, 3, 3]"
3.5,4.5,0.6,3.0,L100,100,6,0.0,3,"[3, 3]","[0.1692849084178926, 0.16789520096757823]","[3, 3]"
3.5,4.5,0.6,3.0,L100,101,6,0.0,12,"[12, 12]","[0.23951778664437084, 0.237027696879423]","[12, 12]"
3.5,4.5,0.6,3.0,L100,102,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.6,3.0,L100,103,6,0.0,3,"[3, 3]","[0.1692849084178926, 0.16789520096757823]","[3, 3]"
3.5,4.5,0.6,3.0,L100,104,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.6,3.0,L100,105,10,0.0,2,"[1, 2, 2]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287262]","[1, 2, 2]"
3.5,4.5,0.6,3.0,L100,106,6,5.0,6,"[11, 11]","[0.1421092939754891, 0.14079318066296664]","[11, 11]"
3.5,4.5,0.6,3.0,L100,107,14,1.0,11,"[8, 9, 10, 10]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264, 0.19128718678799]","[8, 9, 10, 10]"
3.5,4.5,0.6,3.0,L100,108,10,1.0,1,"[1, 2, 2]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[1, 2, 2]"
3.5,4.5,0.6,3.0,L100,109,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.6,3.0,L100,110,6,0.0,3,"[3, 3]","[0.1692849084178926, 0.16789520096757823]","[3, 3]"
3.5,4.5,0.6,3.0,L100,111,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
3.5,4.5,0.6,3.0,L100,112,6,0.0,2,"[2, 2]","[0.19540063213223857, 0.1936977475755516]","[2, 2]"
3.5,4.5,0.6,3.0,L100,113,10,0.0,4,"[3, 4, 4]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[3, 4, 4]"
3.5,4.5,0.6,3.0,L100,114,10,0.0,4,"[3, 4, 4]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[3, 4, 4]"
3.5,4.5,0.6,3.0,L100,115,10,4.0,2,"[5, 6, 6]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287262]","[5, 6, 6]"
3.5,4.5,0.6,3.0,L100,116,10,0.0,7,"[6, 7, 7]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[6, 7, 7]"
3.5,4.5,0.6,3.0,L100,117,10,0.0,7,"[6, 7, 7]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[6, 7, 7]"
3.5,4.5,0.6,3.0,L100,118,6,1.0,9,"[10, 10]","[0.15406502536445332, 0.1527665840304742]","[10, 10]"
3.5,4.5,0.6,3.0,L100,119,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
3.5,4.5,0.6,3.0,L100,120,10,1.0,10,"[10, 11, 11]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[10, 11, 11]"
3.5,4.5,0.6,3.0,L100,121,6,0.0,4,"[4, 4]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.6,3.0,L100,122,6,1.0,11,"[12, 12]","[0.19540063213223857, 0.1936977475755516]","[12, 12]"
3.5,4.5,0.6,3.0,L100,123,10,1.0,5,"[5, 6, 6]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[5, 6, 6]"
3.5,4.5,0.6,3.0,L100,124,10,0.0,4,"[3, 4, 4]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[3, 4, 4]"
3.5,4.5,0.6,3.0,L100,125,10,1.0,7,"[7, 8, 8]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[7, 8, 8]"
