init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
2.0,1.0,0.6000000000000001,2.0,L100,8.06,0.54
2.0,1.0,0.6000000000000001,2.5,L0,8.32,1.51
2.0,1.0,0.6000000000000001,2.5,L50,8.26,0.945
2.0,1.0,0.6000000000000001,2.5,L100,7.92,0.665
2.0,1.0,0.6000000000000001,3.0,L0,8.58,1.59
2.0,1.0,0.6000000000000001,3.0,L50,8.4,0.95
2.0,1.0,0.6000000000000001,3.0,L100,8.5,0.705
2.0,1.0,0.6000000000000001,3.5,L0,9.24,1.715
2.0,1.0,0.6000000000000001,3.5,L50,8.72,1.2
2.0,1.0,0.6000000000000001,3.5,L100,8.8,1.005
2.0,1.0,0.6000000000000001,4.0,L0,9.28,1.875
2.0,1.0,0.6000000000000001,4.0,L50,8.6,1.44
2.0,1.0,0.6000000000000001,4.0,L100,8.32,1.13
2.0,1.0,0.6000000000000001,4.5,L0,9.24,2.1
2.0,1.0,0.6000000000000001,4.5,L50,9.06,1.43
2.0,1.0,0.6000000000000001,4.5,L100,8.74,0.91
2.0,1.0,0.6000000000000001,5.0,L0,9.52,2.03
2.0,1.0,0.6000000000000001,5.0,L50,9.0,1.6
2.0,1.0,0.6000000000000001,5.0,L100,8.42,1.33
2.0,1.0,0.6500000000000001,1.0,L0,7.04,0.515
2.0,1.0,0.6500000000000001,1.0,L50,6.9,0.22
2.0,1.0,0.6500000000000001,1.0,L100,7.06,0.285
2.0,1.0,0.6500000000000001,1.5,L0,7.92,0.985
2.0,1.0,0.6500000000000001,1.5,L50,8.04,0.495
2.0,1.0,0.6500000000000001,1.5,L100,7.5,0.385
2.0,1.0,0.6500000000000001,2.0,L0,8.46,1.38
2.0,1.0,0.6500000000000001,2.0,L50,8.52,0.575
2.0,1.0,0.6500000000000001,2.0,L100,7.72,0.48
2.0,1.0,0.6500000000000001,2.5,L0,8.84,1.35
2.0,1.0,0.6500000000000001,2.5,L50,8.2,0.94
2.0,1.0,0.6500000000000001,2.5,L100,7.94,0.555
2.0,1.0,0.6500000000000001,3.0,L0,8.48,1.87
2.0,1.0,0.6500000000000001,3.0,L50,8.36,1.185
2.0,1.0,0.6500000000000001,3.0,L100,8.9,0.64
2.0,1.0,0.6500000000000001,3.5,L0,8.82,1.865
2.0,1.0,0.6500000000000001,3.5,L50,8.46,1.235
2.0,1.0,0.6500000000000001,3.5,L100,8.58,0.85
