init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list 
3.5,4.5,0.65,3.5,L50,96,6,5.0,14,"[0.14736662946427886, 0.1893396733029295]","[0.19540063213223857, 0.1936977475755516]","[19, 19]"
3.5,4.5,0.65,3.5,L50,97,6,0.0,17,"[0.3346257820150483, 0.43871829817749375]","[0.1457512709624567, 0.14445286719978143]","[17, 17]"
3.5,4.5,0.65,3.5,L50,98,10,0.0,21,"[0.21635117761694048, 0.29022787892704266, 0.39797209062265837]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[17, 21, 21]"
3.5,4.5,0.65,3.5,L50,99,6,0.0,24,"[0.42847690514814546, 0.5114610891366377]","[0.23951778664437084, 0.237027696879423]","[24, 24]"
3.5,4.5,0.65,3.5,L50,100,10,0.0,18,"[0.31761445924209564, 0.4169765333473503, 0.3175221882631415]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[17, 18, 18]"
3.5,4.5,0.65,3.5,L50,101,6,3.0,16,"[0.1991533756591352, 0.26011747722258705]","[0.15406502536445332, 0.15276658403047422]","[19, 19]"
3.5,4.5,0.65,3.5,L50,102,10,0.0,18,"[0.31761445924209564, 0.4169765333473503, 0.3175221882631415]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[17, 18, 18]"
3.5,4.5,0.65,3.5,L50,103,6,3.0,14,"[0.29390845579847746, 0.39454523831838706]","[0.19540063213223857, 0.1936977475755516]","[17, 17]"
3.5,4.5,0.65,3.5,L50,104,6,4.0,16,"[0.21635117761694048, 0.29022787892704266]","[0.15406502536445332, 0.15276658403047422]","[20, 20]"
3.5,4.5,0.65,3.5,L50,105,6,3.0,19,"[0.22728576865532055, 0.2895824380364764]","[0.1421092939754891, 0.14079318066296664]","[22, 22]"
3.5,4.5,0.65,3.5,L50,106,6,0.0,14,"[0.3089528445073365, 0.37153223619404974]","[0.19540063213223857, 0.1936977475755516]","[14, 14]"
3.5,4.5,0.65,3.5,L50,107,6,3.0,18,"[0.3170655655296392, 0.42539862017302305]","[0.1421092939754891, 0.14079318066296664]","[21, 21]"
3.5,4.5,0.65,3.5,L50,108,6,1.0,13,"[0.3286741325411992, 0.3901295315964395]","[0.23951778664437084, 0.23702769687942304]","[14, 14]"
3.5,4.5,0.65,3.5,L50,109,6,3.0,20,"[0.21962438598162337, 0.2775087915237371]","[0.1457512709624567, 0.14445286719978143]","[23, 23]"
3.5,4.5,0.65,3.5,L50,110,6,5.0,19,"[0.20781153597068794, 0.2759324020860169]","[0.1421092939754891, 0.14079318066296664]","[24, 24]"
3.5,4.5,0.65,3.5,L50,111,10,1.0,13,"[0.42847690514814546, 0.5114610891366377, 0.36712305305589354]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[13, 14, 14]"
3.5,4.5,0.65,3.5,L50,112,6,0.0,24,"[0.42847690514814546, 0.5114610891366377]","[0.23951778664437084, 0.237027696879423]","[24, 24]"
3.5,4.5,0.65,3.5,L50,113,6,0.0,16,"[0.3890822430061183, 0.48967857560186684]","[0.15406502536445332, 0.15276658403047422]","[16, 16]"
3.5,4.5,0.65,3.5,L50,114,14,1.0,19,"[0.19879853423453497, 0.25654135645267595, 0.16717006989903196, 0.27951411454170866]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299, 0.13895866407602128]","[15, 14, 18, 18]"
3.5,4.5,0.65,3.5,L50,115,6,0.0,19,"[0.25067017985449486, 0.32312159644064625]","[0.1421092939754891, 0.14079318066296664]","[19, 19]"
3.5,4.5,0.65,3.5,L50,116,6,1.0,14,"[0.31098867269519553, 0.37790682200906833]","[0.19540063213223857, 0.1936977475755516]","[15, 15]"
3.5,4.5,0.65,3.5,L50,117,6,0.0,23,"[0.30895284450733657, 0.37153223619404985]","[0.19540063213223857, 0.1936977475755516]","[23, 23]"
3.5,4.5,0.65,3.5,L50,118,6,1.0,21,"[0.28197799906941884, 0.34876529042600635]","[0.15406502536445332, 0.1527665840304742]","[22, 22]"
3.5,4.5,0.65,3.5,L50,119,14,0.0,16,"[0.2519890950194281, 0.3132297180217884, 0.323637980078796, 0.37063873263511316]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174, 0.1509436239174387]","[14, 15, 16, 16]"
3.5,4.5,0.65,3.5,L50,120,6,2.0,13,"[0.31347734220568046, 0.379914866543384]","[0.23951778664437084, 0.23702769687942304]","[15, 15]"
3.5,4.5,0.65,3.5,L50,121,6,5.0,15,"[0.18538199203565417, 0.24837815317515097]","[0.1692849084178926, 0.16789520096757823]","[20, 20]"
3.5,4.5,0.65,3.5,L50,122,10,0.0,17,"[0.23811154932352152, 0.31042122280023704, 0.3706638022248327]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[13, 17, 17]"
3.5,4.5,0.65,3.5,L50,123,10,1.0,24,"[0.1540769034786414, 0.19596813643037211, 0.35459496740443724]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[19, 23, 23]"
3.5,4.5,0.65,3.5,L50,124,6,3.0,14,"[0.29390845579847746, 0.39454523831838706]","[0.19540063213223857, 0.1936977475755516]","[17, 17]"
3.5,4.5,0.65,3.5,L50,125,6,3.0,16,"[0.1991533756591352, 0.26011747722258705]","[0.15406502536445332, 0.15276658403047422]","[19, 19]"
3.5,4.5,0.65,3.5,L50,126,6,1.0,13,"[0.3286741325411992, 0.3901295315964395]","[0.23951778664437084, 0.23702769687942304]","[14, 14]"
3.5,4.5,0.65,3.5,L50,127,6,2.0,21,"[0.2519890950194281, 0.3132297180217885]","[0.15406502536445332, 0.1527665840304742]","[23, 23]"
3.5,4.5,0.65,3.5,L50,128,6,5.0,14,"[0.14736662946427886, 0.1893396733029295]","[0.19540063213223857, 0.1936977475755516]","[19, 19]"
3.5,4.5,0.65,3.5,L50,129,6,3.0,17,"[0.25245319198863236, 0.3366740375807218]","[0.1457512709624567, 0.14445286719978143]","[20, 20]"
3.5,4.5,0.65,3.5,L50,130,6,0.0,20,"[0.33462578201504833, 0.4387182981774937]","[0.1457512709624567, 0.14445286719978143]","[20, 20]"
3.5,4.5,0.65,3.5,L50,131,6,0.0,22,"[0.30055824522374747, 0.3676911220554943]","[0.1692849084178926, 0.1678952009675782]","[22, 22]"
3.5,4.5,0.65,3.5,L50,132,6,3.0,15,"[0.20762738400146025, 0.2698490867719997]","[0.1692849084178926, 0.16789520096757823]","[18, 18]"
3.5,4.5,0.65,3.5,L50,133,6,5.0,13,"[0.15407690347864145, 0.19596813643037214]","[0.23951778664437084, 0.23702769687942304]","[18, 18]"
3.5,4.5,0.65,3.5,L50,134,6,4.0,18,"[0.198798534234535, 0.25654135645267595]","[0.1421092939754891, 0.14079318066296664]","[22, 22]"
3.5,4.5,0.65,3.5,L50,135,6,4.0,13,"[0.2587519495210976, 0.3487222567921699]","[0.23951778664437084, 0.23702769687942304]","[17, 17]"
3.5,4.5,0.65,3.5,L50,136,10,1.0,21,"[0.2500110420060791, 0.3516254055542601, 0.409250526709787]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[16, 20, 20]"
3.5,4.5,0.65,3.5,L50,137,6,1.0,18,"[0.24270401104800807, 0.31374001518815114]","[0.1421092939754891, 0.14079318066296664]","[19, 19]"
3.5,4.5,0.65,3.5,L50,138,10,1.0,24,"[0.1540769034786414, 0.19596813643037211, 0.35459496740443724]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[19, 23, 23]"
3.5,4.5,0.65,3.5,L50,139,6,0.0,16,"[0.3890822430061183, 0.48967857560186684]","[0.15406502536445332, 0.15276658403047422]","[16, 16]"
3.5,4.5,0.65,3.5,L50,140,10,0.0,20,"[0.24648411201621565, 0.31816461827957665, 0.3681868663865588]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[19, 20, 20]"
3.5,4.5,0.65,3.5,L50,141,14,0.0,17,"[0.21962438598162334, 0.2775087915237371, 0.22547166856171802, 0.35313336252326916]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086, 0.14263844846401313]","[14, 13, 17, 17]"
3.5,4.5,0.65,3.5,L50,142,6,2.0,17,"[0.2242640212997272, 0.291567200013853]","[0.1457512709624567, 0.14445286719978143]","[19, 19]"
3.5,4.5,0.65,3.5,L50,143,10,1.0,24,"[0.1540769034786414, 0.19596813643037211, 0.35459496740443724]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[19, 23, 23]"
3.5,4.5,0.65,3.5,L50,144,6,0.0,16,"[0.3890822430061183, 0.48967857560186684]","[0.15406502536445332, 0.15276658403047422]","[16, 16]"
3.5,4.5,0.65,3.5,L50,145,6,4.0,17,"[0.2812198237499924, 0.3871123702127993]","[0.1457512709624567, 0.14445286719978143]","[21, 21]"
3.5,4.5,0.65,3.5,L50,146,10,1.0,15,"[0.3005582452237474, 0.3676911220554943, 0.3950263831776888]","[0.1692849084178926, 0.16789520096757823, 0.16687791592675955]","[15, 16, 16]"
3.5,4.5,0.65,3.5,L50,147,6,1.0,23,"[0.3785097749427267, 0.4615060331068239]","[0.19540063213223857, 0.1936977475755516]","[24, 24]"
3.5,4.5,0.65,3.5,L50,148,6,3.0,15,"[0.20762738400146025, 0.2698490867719997]","[0.1692849084178926, 0.16789520096757823]","[18, 18]"
3.5,4.5,0.65,3.5,L50,149,14,0.0,17,"[0.25652057514877463, 0.32186761571677075, 0.3952433088475224, 0.3156105244431234]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086, 0.14263844846401313]","[15, 16, 17, 17]"
3.5,4.5,0.65,3.5,L50,150,6,0.0,14,"[0.3089528445073365, 0.37153223619404974]","[0.19540063213223857, 0.1936977475755516]","[14, 14]"
3.5,4.5,0.65,3.5,L50,151,10,0.0,18,"[0.31761445924209564, 0.4169765333473503, 0.3175221882631415]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[17, 18, 18]"
3.5,4.5,0.65,3.5,L50,152,6,0.0,16,"[0.3890822430061183, 0.48967857560186684]","[0.15406502536445332, 0.15276658403047422]","[16, 16]"
3.5,4.5,0.65,3.5,L50,153,10,0.0,23,"[0.31098867269519564, 0.3779068220090684, 0.3451242819137521]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[22, 23, 23]"
3.5,4.5,0.65,3.5,L50,154,10,1.0,21,"[0.3890822430061184, 0.48967857560186684, 0.3318747380435002]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[21, 22, 22]"
3.5,4.5,0.65,3.5,L50,155,14,0.0,18,"[0.22728576865532055, 0.28958243803647643, 0.1997270057641223, 0.2767365778778088]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993, 0.13895866407602125]","[15, 14, 18, 18]"
3.5,4.5,0.65,3.5,L50,156,6,3.0,15,"[0.20762738400146025, 0.2698490867719997]","[0.1692849084178926, 0.16789520096757823]","[18, 18]"
3.5,4.5,0.65,3.5,L50,157,6,4.0,14,"[0.18055505065299313, 0.23364220518185996]","[0.19540063213223857, 0.1936977475755516]","[18, 18]"
3.5,4.5,0.65,3.5,L50,158,14,1.0,24,"[0.1275272250000151, 0.15946919497644152, 0.34990091648649857, 0.3626656402794319]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084, 0.233511135907507]","[18, 22, 23, 23]"
3.5,4.5,0.65,3.5,L50,159,6,2.0,21,"[0.2519890950194281, 0.3132297180217885]","[0.15406502536445332, 0.1527665840304742]","[23, 23]"
3.5,4.5,0.65,3.5,L50,160,6,2.0,17,"[0.2242640212997272, 0.291567200013853]","[0.1457512709624567, 0.14445286719978143]","[19, 19]"
3.5,4.5,0.65,3.5,L50,161,18,0.0,21,"[0.16100479040758717, 0.21161946691207117, 0.2914936195381654, 0.36618756948727654, 0.35325986566091744]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174, 0.15094362391743868, 0.15012993997048893]","[15, 19, 20, 21, 21]"
3.5,4.5,0.65,3.5,L50,162,6,0.0,24,"[0.42847690514814546, 0.5114610891366377]","[0.23951778664437084, 0.237027696879423]","[24, 24]"
3.5,4.5,0.65,3.5,L50,163,14,0.0,18,"[0.22728576865532055, 0.28958243803647643, 0.1997270057641223, 0.2767365778778088]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993, 0.13895866407602125]","[15, 14, 18, 18]"
3.5,4.5,0.65,3.5,L50,164,6,0.0,18,"[0.2506701798544949, 0.3231215964406462]","[0.1421092939754891, 0.14079318066296664]","[18, 18]"
3.5,4.5,0.65,3.5,L50,165,10,1.0,13,"[0.42847690514814546, 0.5114610891366377, 0.36712305305589354]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[13, 14, 14]"
3.5,4.5,0.65,3.5,L50,166,10,0.0,22,"[0.17211540470706665, 0.22429862428445205, 0.3166606472625724]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[18, 22, 22]"
3.5,4.5,0.65,3.5,L50,167,10,1.0,15,"[0.3005582452237474, 0.3676911220554943, 0.3950263831776888]","[0.1692849084178926, 0.16789520096757823, 0.16687791592675955]","[15, 16, 16]"
3.5,4.5,0.65,3.5,L50,168,6,5.0,15,"[0.18538199203565417, 0.24837815317515097]","[0.1692849084178926, 0.16789520096757823]","[20, 20]"
3.5,4.5,0.65,3.5,L50,169,6,0.0,16,"[0.3890822430061183, 0.48967857560186684]","[0.15406502536445332, 0.15276658403047422]","[16, 16]"
3.5,4.5,0.65,3.5,L50,170,14,0.0,22,"[0.2076273840014602, 0.26984908677199976, 0.19174601166612543, 0.30935248862541137]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952, 0.16593368816746973]","[19, 18, 22, 22]"
3.5,4.5,0.65,3.5,L50,171,6,1.0,13,"[0.3286741325411992, 0.3901295315964395]","[0.23951778664437084, 0.23702769687942304]","[14, 14]"
3.5,4.5,0.65,3.5,L50,172,10,0.0,16,"[0.2819779990694189, 0.34876529042600635, 0.4007611978702914]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[15, 16, 16]"
3.5,4.5,0.65,3.5,L50,173,10,0.0,20,"[0.24648411201621565, 0.31816461827957665, 0.3681868663865588]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[19, 20, 20]"
3.5,4.5,0.65,3.5,L50,174,6,1.0,22,"[0.28282071606161807, 0.34551201728830766]","[0.1692849084178926, 0.1678952009675782]","[23, 23]"
3.5,4.5,0.65,3.5,L50,175,10,0.0,20,"[0.2812198237499925, 0.3871123702127994, 0.38429491228689716]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[16, 20, 20]"
3.5,4.5,0.65,3.5,L50,176,6,2.0,17,"[0.2242640212997272, 0.291567200013853]","[0.1457512709624567, 0.14445286719978143]","[19, 19]"
3.5,4.5,0.65,3.5,L50,177,6,5.0,18,"[0.16705310343418037, 0.21546179100217758]","[0.1421092939754891, 0.14079318066296664]","[23, 23]"
3.5,4.5,0.65,3.5,L50,178,10,1.0,13,"[0.42847690514814546, 0.5114610891366377, 0.36712305305589354]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[13, 14, 14]"
3.5,4.5,0.65,3.5,L50,179,10,0.0,22,"[0.17211540470706665, 0.22429862428445205, 0.3166606472625724]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952]","[18, 22, 22]"
3.5,4.5,0.65,3.5,L50,180,10,1.0,24,"[0.3134773422056805, 0.379914866543384, 0.37005476638228646]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[22, 23, 23]"
3.5,4.5,0.65,3.5,L50,181,6,1.0,13,"[0.3286741325411992, 0.3901295315964395]","[0.23951778664437084, 0.23702769687942304]","[14, 14]"
3.5,4.5,0.65,3.5,L50,182,6,2.0,17,"[0.2242640212997272, 0.291567200013853]","[0.1457512709624567, 0.14445286719978143]","[19, 19]"
3.5,4.5,0.65,3.5,L50,183,10,0.0,23,"[0.31098867269519564, 0.3779068220090684, 0.3451242819137521]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[22, 23, 23]"
3.5,4.5,0.65,3.5,L50,184,10,0.0,21,"[0.21635117761694048, 0.29022787892704266, 0.39797209062265837]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[17, 21, 21]"
3.5,4.5,0.65,3.5,L50,185,6,1.0,19,"[0.3176144592420957, 0.41697653334735035]","[0.1421092939754891, 0.14079318066296664]","[20, 20]"
3.5,4.5,0.65,3.5,L50,186,6,1.0,21,"[0.28197799906941884, 0.34876529042600635]","[0.15406502536445332, 0.1527665840304742]","[22, 22]"
3.5,4.5,0.65,3.5,L50,187,10,0.0,23,"[0.31098867269519564, 0.3779068220090684, 0.3451242819137521]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264]","[22, 23, 23]"
3.5,4.5,0.65,3.5,L50,188,6,5.0,14,"[0.14736662946427886, 0.1893396733029295]","[0.19540063213223857, 0.1936977475755516]","[19, 19]"
3.5,4.5,0.65,3.5,L50,189,10,1.0,13,"[0.42847690514814546, 0.5114610891366377, 0.36712305305589354]","[0.23951778664437084, 0.23702769687942304, 0.2352042021027409]","[13, 14, 14]"
3.5,4.5,0.65,3.5,L50,190,10,0.0,24,"[0.25875194952109765, 0.34872225679216984, 0.44527631355888286]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[20, 24, 24]"
3.5,4.5,0.65,3.5,L50,191,10,1.0,21,"[0.3890822430061184, 0.48967857560186684, 0.3318747380435002]","[0.15406502536445332, 0.1527665840304742, 0.15181972837410174]","[21, 22, 22]"
3.5,4.5,0.65,3.5,L50,192,6,4.0,16,"[0.21635117761694048, 0.29022787892704266]","[0.15406502536445332, 0.15276658403047422]","[20, 20]"
3.5,4.5,0.65,3.5,L50,193,6,1.0,19,"[0.3176144592420957, 0.41697653334735035]","[0.1421092939754891, 0.14079318066296664]","[20, 20]"
3.5,4.5,0.65,3.5,L50,194,6,7.0,16,"[0.14995738936420966, 0.20061269365485856]","[0.15406502536445332, 0.15276658403047422]","[23, 23]"
3.5,4.5,0.65,3.5,L50,195,14,1.0,24,"[0.1275272250000151, 0.15946919497644152, 0.34990091648649857, 0.3626656402794319]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084, 0.233511135907507]","[18, 22, 23, 23]"
3.5,4.5,0.65,3.5,L50,196,10,1.0,15,"[0.3005582452237474, 0.3676911220554943, 0.3950263831776888]","[0.1692849084178926, 0.16789520096757823, 0.16687791592675955]","[15, 16, 16]"
3.5,4.5,0.65,3.5,L50,197,6,0.0,17,"[0.3346257820150483, 0.43871829817749375]","[0.1457512709624567, 0.14445286719978143]","[17, 17]"
3.5,4.5,0.65,3.5,L50,198,6,4.0,15,"[0.1721154047070667, 0.22429862428445202]","[0.1692849084178926, 0.16789520096757823]","[19, 19]"
3.5,4.5,0.65,3.5,L50,199,6,3.0,14,"[0.29390845579847746, 0.39454523831838706]","[0.19540063213223857, 0.1936977475755516]","[17, 17]"
3.5,4.5,0.65,3.5,L50,200,6,0.0,20,"[0.33462578201504833, 0.4387182981774937]","[0.1457512709624567, 0.14445286719978143]","[20, 20]"
3.5,4.5,0.65,3.5,L100,1,10,5.0,5,"[0.44176503790703525, 0.6100726956228564, 0.31602400565148786]","[0.1457512709624567, 0.14445286719978143, 0.1435091932661086]","[9, 10, 10]"
3.5,4.5,0.65,3.5,L100,2,10,0.0,6,"[0.4182594965217943, 0.5277737288475143, 0.38576157893067237]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[5, 6, 6]"
3.5,4.5,0.65,3.5,L100,3,10,0.0,4,"[0.35027926612735216, 0.420291810517804, 0.45071934476937403]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[3, 4, 4]"
3.5,4.5,0.65,3.5,L100,4,6,1.0,2,"[0.35638515464788484, 0.41703091050512425]","[0.19540063213223857, 0.1936977475755516]","[3, 3]"
3.5,4.5,0.65,3.5,L100,5,6,1.0,6,"[0.32297536770309726, 0.4027593557760953]","[0.1421092939754891, 0.14079318066296664]","[7, 7]"
3.5,4.5,0.65,3.5,L100,6,10,0.0,2,"[0.44862339570213633, 0.5324508278399328, 0.39569311055946504]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287262]","[1, 2, 2]"
3.5,4.5,0.65,3.5,L100,7,6,1.0,2,"[0.35638515464788484, 0.41703091050512425]","[0.19540063213223857, 0.1936977475755516]","[3, 3]"
3.5,4.5,0.65,3.5,L100,8,6,0.0,4,"[0.4706248339928004, 0.5688545039966127]","[0.15406502536445332, 0.15276658403047422]","[4, 4]"
3.5,4.5,0.65,3.5,L100,9,18,1.0,11,"[0.24096613105306616, 0.3364120946626571, 0.24910344965684153, 0.4085103561458327, 0.403351403754976]","[0.19540063213223857, 0.1936977475755516, 0.19244859899287264, 0.19128718678799, 0.19020364622970823]","[6, 5, 9, 10, 10]"
3.5,4.5,0.65,3.5,L100,10,6,0.0,7,"[0.3309173329426321, 0.4098559306358076]","[0.1421092939754891, 0.14079318066296664]","[7, 7]"
3.5,4.5,0.65,3.5,L100,11,10,0.0,7,"[0.3229753677030973, 0.4027593557760954, 0.3672010928084904]","[0.1421092939754891, 0.14079318066296664, 0.1398383620719299]","[6, 7, 7]"
3.5,4.5,0.65,3.5,L100,12,6,1.0,10,"[0.3444041343586409, 0.4098888310433349]","[0.1692849084178926, 0.1678952009675782]","[11, 11]"
3.5,4.5,0.65,3.5,L100,13,6,0.0,3,"[0.35648470392697024, 0.42099034344595015]","[0.1692849084178926, 0.16789520096757823]","[3, 3]"
3.5,4.5,0.65,3.5,L100,14,6,1.0,3,"[0.45374947867448806, 0.5438655168717604]","[0.1692849084178926, 0.16789520096757823]","[4, 4]"
3.5,4.5,0.65,3.5,L100,15,6,1.0,11,"[0.44862339570213616, 0.5324508278399328]","[0.19540063213223857, 0.1936977475755516]","[12, 12]"
3.5,4.5,0.65,3.5,L100,16,10,0.0,12,"[0.3708889457942891, 0.425243185050982, 0.4694202322852179]","[0.23951778664437084, 0.237027696879423, 0.23520420210274084]","[11, 12, 12]"
3.5,4.5,0.65,3.5,L100,17,22,0.0,10,"[0.30548789403763316, 0.39427704401595404, 0.2786157318938296, 0.20751750941908628, 0.43410730039341133, 0.3973573901403767]","[0.1692849084178926, 0.1678952009675782, 0.16687791592675952, 0.16593368816746973, 0.16505415667296147, 0.16423224527841898]","[7, 6, 5, 9, 10, 10]"
3.5,4.5,0.65,3.5,L100,18,10,0.0,4,"[0.35027926612735216, 0.420291810517804, 0.45071934476937403]","[0.15406502536445332, 0.15276658403047422, 0.15181972837410174]","[3, 4, 4]"
3.5,4.5,0.65,3.5,L100,19,10,0.0,6,"[0.4182594965217943, 0.5277737288475143, 0.38576157893067237]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[5, 6, 6]"
3.5,4.5,0.65,3.5,L100,20,6,0.0,3,"[0.35648470392697024, 0.42099034344595015]","[0.1692849084178926, 0.16789520096757823]","[3, 3]"
3.5,4.5,0.65,3.5,L100,21,6,1.0,7,"[0.41825949652179417, 0.5277737288475142]","[0.1421092939754891, 0.14079318066296664]","[8, 8]"
3.5,4.5,0.65,3.5,L100,22,6,4.0,2,"[0.28392471115382006, 0.37784520607498445]","[0.19540063213223857, 0.1936977475755516]","[6, 6]"
3.5,4.5,0.65,3.5,L100,23,6,1.0,3,"[0.45374947867448806, 0.5438655168717604]","[0.1692849084178926, 0.16789520096757823]","[4, 4]"
3.5,4.5,0.65,3.5,L100,24,6,1.0,11,"[0.44862339570213616, 0.5324508278399328]","[0.19540063213223857, 0.1936977475755516]","[12, 12]"
3.5,4.5,0.65,3.5,L100,25,10,0.0,8,"[0.330503293939785, 0.41088517903757027, 0.44015764416261455]","[0.1457512709624567, 0.14445286719978143, 0.14350919326610861]","[7, 8, 8]"
3.5,4.5,0.65,3.5,L100,26,6,1.0,1,"[0.3708889457942891, 0.425243185050982]","[0.23951778664437084, 0.23702769687942304]","[2, 2]"
3.5,4.5,0.65,3.5,L100,27,6,3.0,7,"[0.32020599971408, 0.4067291296190801]","[0.1421092939754891, 0.14079318066296664]","[10, 10]"
3.5,4.5,0.65,3.5,L100,28,10,2.0,6,"[0.3202059997140799, 0.40672912961908003, 0.47572880568478754]","[0.1421092939754891, 0.14079318066296664, 0.13983836207192993]","[3, 4, 4]"
