init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.5,0.2,0.8500000000000003,4.0,L50,19.28,0.19
0.5,0.2,0.8500000000000003,4.0,L100,16.3,0.14
0.5,0.2,0.8500000000000003,4.5,L0,28.9,0.79
0.5,0.2,0.8500000000000003,4.5,L50,18.6,0.13
0.5,0.2,0.8500000000000003,4.5,L100,21.6,0.23
0.5,0.2,0.8500000000000003,5.0,L0,26.64,0.62
0.5,0.2,0.8500000000000003,5.0,L50,20.84,0.28
0.5,0.2,0.8500000000000003,5.0,L100,19.44,0.16
0.5,0.2,0.9000000000000004,2.0,L0,10.38,0.08
0.5,0.2,0.9000000000000004,2.0,L50,8.44,0.0
0.5,0.2,0.9000000000000004,2.0,L100,7.56,0.0
0.5,0.2,0.9000000000000004,2.5,L0,15.88,0.31
0.5,0.2,0.9000000000000004,2.5,L50,10.76,0.04
0.5,0.2,0.9000000000000004,2.5,L100,11.38,0.06
0.5,0.2,0.9000000000000004,3.0,L0,18.26,0.4
0.5,0.2,0.9000000000000004,3.0,L50,17.8,0.2
0.5,0.2,0.9000000000000004,3.0,L100,12.02,0.06
0.5,0.2,0.9000000000000004,3.5,L0,26.4,0.63
0.5,0.2,0.9000000000000004,3.5,L50,13.58,0.09
0.5,0.2,0.9000000000000004,3.5,L100,15.64,0.1
0.5,0.2,0.9000000000000004,4.0,L0,21.4,0.29
0.5,0.2,0.9000000000000004,4.0,L50,15.74,0.09
0.5,0.2,0.9000000000000004,4.0,L100,15.96,0.27
0.5,0.2,0.9000000000000004,4.5,L0,30.16,0.63
0.5,0.2,0.9000000000000004,4.5,L50,21.26,0.26
0.5,0.2,0.9000000000000004,4.5,L100,19.76,0.25
0.5,0.2,0.9000000000000004,5.0,L0,28.56,0.55
0.5,0.2,0.9000000000000004,5.0,L50,28.9,0.56
0.5,0.2,0.9000000000000004,5.0,L100,26.5,0.31
0.5,0.2,0.9500000000000004,2.0,L0,14.06,0.26
0.5,0.2,0.9500000000000004,2.0,L50,8.12,0.06
0.5,0.2,0.9500000000000004,2.0,L100,7.56,0.0
0.5,0.2,0.9500000000000004,2.5,L0,13.8,0.1
0.5,0.2,0.9500000000000004,2.5,L50,10.8,0.03
0.5,0.2,0.9500000000000004,2.5,L100,9.58,0.01
0.5,0.2,0.9500000000000004,3.0,L0,18.2,0.26
0.5,0.2,0.9500000000000004,3.0,L50,15.9,0.13
0.5,0.2,0.9500000000000004,3.0,L100,14.14,0.12
0.5,0.2,0.9500000000000004,3.5,L0,28.36,0.48
0.5,0.2,0.9500000000000004,3.5,L50,16.24,0.12
0.5,0.2,0.9500000000000004,3.5,L100,15.82,0.15
0.5,0.2,0.9500000000000004,4.0,L0,22.9,0.46
0.5,0.2,0.9500000000000004,4.0,L50,17.46,0.14
0.5,0.2,0.9500000000000004,4.0,L100,16.62,0.15
0.5,0.2,0.9500000000000004,4.5,L0,22.52,0.6
0.5,0.2,0.9500000000000004,4.5,L50,21.54,0.38
0.5,0.2,0.9500000000000004,4.5,L100,19.28,0.26
0.5,0.2,0.9500000000000004,5.0,L0,28.04,0.7
0.5,0.2,0.9500000000000004,5.0,L50,22.28,0.39
0.5,0.2,0.9500000000000004,5.0,L100,23.02,0.25
0.5,0.2,1.0000000000000004,2.0,L0,11.68,0.11
0.5,0.2,1.0000000000000004,2.0,L50,8.0,0.0
